Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Nate Tivey,Quinnipiac,D,Fr,32,3,5,8,0.25,8,31,1,1,0,10,29,0,1,0
,Seth Constance,Colorado College,D,So,32,2,6,8,0.25,14,26,1,0,0,-3,34,0,0,
,Nate Misskey,Mass.-Lowell,D,Fr,32,4,4,8,0.25,12,46,1,1,1,-9,43,1,1,50
,Sean Kilcullen,Mass.-Lowell,D,Jr,31,3,5,8,0.26,4,27,0,0,1,-2,32,0,1,0
,Easton Wainwright,Colgate,F,Fr,31,4,4,8,0.26,16,44,2,0,0,-7,17,272,262,50.9
,Riley Stuart,Colorado College,F,Jr,31,4,4,8,0.26,2,33,1,0,0,-6,9,13,18,41.9
,Dylan Finlay,Northeastern,D,Sr,31,0,8,8,0.26,18,30,0,0,0,-1,37,0,0,
,Brody Gagno,Holy Cross,D,Jr,31,1,7,8,0.26,12,15,0,0,0,0,39,0,0,
,Eli Sebastian,Northeastern,F,Jr,31,3,5,8,0.26,10,29,1,0,0,7,35,148,136,52.1
,Alec Leonard,Bentley,D,Fr,31,3,5,8,0.26,21,30,1,0,0,3,29,0,0,
,Michael Burchill,Northern Michigan,F,Fr,31,5,3,8,0.26,4,54,0,3,0,-14,22,44,57,43.6
,Tobias Larsen,Bentley,D,So,31,0,8,8,0.26,20,26,0,0,0,3,22,0,0,
,William Gerrior,Maine,F,Fr,31,5,3,8,0.26,4,42,0,0,0,1,9,0,2,0
,Dylan Compton,Northeastern,D,Fr,31,3,5,8,0.26,14,37,0,0,0,2,23,0,0,
,Gabriel Lunn,Robert Morris,D,Jr,31,1,7,8,0.26,12,22,0,0,0,-6,46,0,0,
,Austen May,Northeastern,D,Sr,31,4,4,8,0.26,16,58,0,1,0,9,47,0,0,
,Kai Janviriya,Connecticut,D,So,30,0,8,8,0.27,8,29,0,0,0,18,34,0,1,0
,Jordan Ronn,Minnesota State,F,Fr,30,4,4,8,0.27,28,28,0,0,0,5,7,0,1,0
,EJ Emery,North Dakota,D,So,30,3,5,8,0.27,30,45,1,0,0,14,17,0,0,
,Ren Morque,Air Force,D,So,30,3,5,8,0.27,10,40,0,0,1,-2,36,0,0,
,Ryan Philbrick,New Hampshire,D,Fr,30,4,4,8,0.27,8,26,2,0,1,0,66,0,0,
,Viking Gustafsson Nyberg,Connecticut,D,Jr,30,0,8,8,0.27,18,34,0,0,0,16,41,0,0,
,Tyson Doucette,Colgate,F,Fr,30,4,4,8,0.27,10,44,0,0,0,-16,16,1,1,50
,Caeden Herrington,Vermont,D,Fr,30,1,7,8,0.27,14,53,0,0,0,-14,18,0,0,
,Nathan McBrayer,Ohio State,D,Jr,30,4,4,8,0.27,8,42,0,0,0,7,23,0,0,
,Philippe Jacques,RIT,F,Sr,29,4,4,8,0.28,12,44,1,0,0,-1,14,159,165,49.1
,Daniel Astapovich,Merrimack,F,Fr,29,2,6,8,0.28,2,34,0,0,0,-4,12,154,124,55.4
,Stefano Bottini,Canisius,F,Sr,29,4,4,8,0.28,8,30,0,0,0,-1,15,2,2,50
,Aidan Willis,Air Force,F,Fr,29,2,6,8,0.28,18,32,0,0,0,-4,11,76,89,46.1
,Justin Stupka,Miami,F,Fr,29,3,5,8,0.28,4,19,0,0,0,1,11,114,142,44.5
,Charlie Trethewey,Boston University,D,Fr,29,1,7,8,0.28,21,21,1,0,0,2,27,0,0,
,Zach Wagnon,Yale,F,So,28,4,4,8,0.29,28,56,1,2,0,-15,19,171,157,52.1
,Dylan Hunt,Yale,D,Fr,28,0,8,8,0.29,12,15,0,0,0,-4,43,0,0,
,Carson Reed,Alaska,D,So,28,2,6,8,0.29,4,26,0,0,0,-1,38,0,1,0
,Blake Steenerson,Vermont,F,So,28,4,4,8,0.29,4,47,1,0,0,-3,11,5,4,55.6
,Conner de Haro,New Hampshire,D,Fr,28,0,8,8,0.29,6,38,0,0,0,-5,29,0,0,
,Alex Krause,Dartmouth,F,Sr,28,3,5,8,0.29,10,47,0,1,1,5,15,1,8,11.1
,Brock Cummings,Dartmouth,F,Fr,28,4,4,8,0.29,2,42,1,0,1,6,14,143,117,55
,Jackson Anderson,Alaska,D,Fr,28,2,6,8,0.29,12,46,0,1,0,-3,38,0,0,
,Sam Laurila,North Dakota,D,Fr,28,0,8,8,0.29,23,13,0,0,0,6,12,0,1,0
,Cedrick Guindon,Vermont,F,Fr,28,1,7,8,0.29,21,47,0,1,0,-16,12,207,154,57.3
,Donovan McCoy,Providence,D,Fr,28,3,5,8,0.29,18,31,1,0,1,13,27,0,1,0
,Philip Törnqvist,Vermont,D,Sr,28,2,6,8,0.29,12,37,0,0,0,-3,43,0,0,
,Peter Klemm,Mercyhurst,D,Fr,28,1,7,8,0.29,8,29,0,0,0,-7,34,0,0,
,Leo Chambers,Stonehill,F,So,27,1,7,8,0.3,2,23,1,0,0,0,19,104,144,41.9
,Sam Oliver,New Hampshire,F,Fr,27,2,6,8,0.3,8,40,0,0,0,-13,17,15,12,55.6
,Luke Ashton,Cornell,D,So,27,2,6,8,0.3,4,30,1,0,0,14,27,0,0,
,Drew Kuzma,Lindenwood,F,Jr,27,4,4,8,0.3,16,52,1,0,0,-10,13,194,163,54.3
,Justin Gibson,Stonehill,D,So,26,3,5,8,0.31,4,28,1,0,0,-4,24,0,0,
,Mael St-denis,Clarkson,F,Fr,26,2,6,8,0.31,30,40,0,1,0,-2,14,212,176,54.6
,Shea Van Olm,Penn State,F,Fr,26,6,2,8,0.31,66,34,1,1,0,-8,5,8,23,25.8
,Connor McGrath,Ferris State,F,Sr,26,2,6,8,0.31,14,27,1,0,0,-11,10,20,21,48.8
,Mathew Ward,Northern Michigan,F,Fr,25,2,6,8,0.32,18,49,0,1,1,-18,22,39,52,42.9
,Cayden Lindstrom,Michigan State,F,Fr,25,1,7,8,0.32,90,49,1,0,0,1,10,154,154,50
,Ben Troumbly,Augustana,F,Sr,25,3,5,8,0.32,2,18,2,0,0,4,12,3,2,60
,Dallon Melin,Niagara,F,Jr,24,3,5,8,0.33,14,37,1,0,0,-6,11,3,5,37.5
,Conrad Fondrk,Boston University,F,Fr,24,3,5,8,0.33,0,35,0,1,0,-8,8,5,6,45.5
,Ryan Zaremba,Minnesota-Duluth,F,Fr,23,1,7,8,0.35,12,17,0,1,0,-1,5,4,4,50
,Justin Kerr,Massachusetts,F,Fr,23,5,3,8,0.35,14,37,2,0,0,1,15,148,122,54.8
,Maxwell Martin,Bowling Green,F,So,23,2,6,8,0.35,12,42,1,0,0,1,6,4,2,66.7
,Matthew Van Blaricom,Michigan Tech,F,Fr,23,2,6,8,0.35,10,27,0,0,0,-4,12,0,1,0
,Riley Wallack,Ferris State,F,Sr,23,5,3,8,0.35,8,41,1,2,1,-19,21,183,211,46.4
,Johnny Waldron,Arizona State,F,Sr,21,1,7,8,0.38,10,15,0,0,0,-7,4,6,4,60
,Chase Pirtle,Cornell,F,Fr,21,3,5,8,0.38,4,17,1,1,0,2,3,1,2,33.3
,Owen Forester,Yale,D,Jr,21,1,7,8,0.38,16,21,0,0,0,6,14,0,0,
,Thomas Molson,Yale,F,Fr,20,3,5,8,0.4,2,26,0,1,0,-7,0,1,1,50
,Nicholas Niemo,Niagara,F,Gr,19,1,7,8,0.42,4,26,0,0,0,-3,2,1,2,33.3
,Ben MacDonald,Harvard,F,Jr,19,4,4,8,0.42,8,26,0,0,0,-1,7,117,134,46.6
,Ty Higgins,Bowling Green,D,Fr,17,1,7,8,0.47,20,33,0,1,0,-1,10,0,0,
,Oscar Hemming,Boston College,F,Fr,14,1,7,8,0.57,16,30,1,0,0,1,2,0,1,0
,Jack Beck,Arizona State,F,Fr,10,5,3,8,0.8,6,18,0,3,0,-5,1,4,0,100
830,Josh Zinger,St. Cloud State,D,Gr,34,1,6,7,0.21,6,38,0,0,0,-4,24,0,0,
,Cale Ashcroft,Denver,D,Jr,33,2,5,7,0.21,8,39,1,0,0,8,21,0,1,0
,Carson Birnie,Michigan Tech,F,Fr,33,3,4,7,0.21,20,43,1,1,0,3,14,3,7,30
,Dominic Payne,Mass.-Lowell,D,So,32,1,6,7,0.22,6,41,0,0,0,-5,23,0,0,
,Sam Groebner,Army,D,So,32,0,7,7,0.22,29,18,0,0,0,1,63,0,0,
,Owen Nolan,Army,D,Sr,32,2,5,7,0.22,35,27,0,0,0,0,22,0,0,
,Luke Santilli,St. Lawrence,D,Fr,32,2,5,7,0.22,44,32,0,0,1,-12,42,0,0,
,Ross Roloson,Niagara,D,So,32,2,5,7,0.22,10,42,0,0,0,-6,41,0,0,
,Quinn McCall,Holy Cross,D,Fr,32,4,3,7,0.22,28,39,0,0,0,-5,27,0,0,
,Bryce Sookro,Clarkson,D,Fr,32,0,7,7,0.22,35,35,0,0,0,-1,28,0,0,
,Christian Kocsis,Mercyhurst,F,So,32,4,3,7,0.22,6,41,1,1,0,-22,37,14,14,50
,Myles Hilman,Omaha,F,So,32,4,3,7,0.22,8,47,2,0,0,-5,13,4,4,50
,Mason Wheeler,Minnesota State,D,Sr,32,0,7,7,0.22,8,33,0,0,0,5,62,1,4,20
,Andrew Brown,St. Lawrence,D,Fr,31,0,7,7,0.23,18,67,0,0,0,-13,71,0,0,
,Robby Newton,Colgate,F,Sr,31,4,3,7,0.23,10,24,1,0,0,2,13,64,81,44.1
,Filip Nordberg,Merrimack,D,Fr,30,0,7,7,0.23,52,44,0,0,0,-1,39,0,0,
,Tom Messineo,Connecticut,D,Sr,30,2,5,7,0.23,8,25,1,0,0,14,65,0,0,
,David Posma,Stonehill,D,Sr,30,1,6,7,0.23,22,35,0,0,0,-1,28,0,0,
,Kash Rasmussen,Canisius,F,Gr,30,2,5,7,0.23,10,31,0,0,0,-2,22,93,131,41.5
,Mason Croucher,RIT,D,So,30,2,5,7,0.23,18,59,1,0,0,10,27,0,0,
,William Smith,Ohio State,D,Jr,30,3,4,7,0.23,14,46,0,0,0,-4,36,0,0,
,Nicholas Chin-DeGraves,Penn State,F,So,30,3,4,7,0.23,32,18,0,0,1,-8,26,157,154,50.5
,Ethan Beyer,Merrimack,D,Fr,30,1,6,7,0.23,8,43,0,1,0,-1,34,0,0,
,Jake Sloan,Bowling Green,F,Fr,29,2,5,7,0.24,10,27,1,0,0,6,11,114,131,46.5
,Aiden Westin,Alaska-Anchorage,F,Jr,29,6,1,7,0.24,12,32,1,6,0,-7,10,100,165,37.7
,Dax Williams,Holy Cross,D,Fr,29,2,5,7,0.24,4,19,0,0,0,3,9,0,0,
,Connor Eddy,Mass.-Lowell,F,Sr,29,3,4,7,0.24,44,40,0,0,0,4,12,6,10,37.5
,Reid Daavettila,Michigan Tech,F,Fr,28,1,6,7,0.25,6,31,0,0,0,0,6,96,86,52.7
,Mike Cataldo,Brown,F,Jr,28,3,4,7,0.25,2,13,0,0,1,-4,31,190,157,54.8
,Jacob Guevin,Omaha,D,Sr,28,2,5,7,0.25,10,50,1,1,0,-6,30,0,0,
,Tim Busconi,Dartmouth,D,So,28,1,6,7,0.25,6,34,0,0,0,18,20,0,0,
,Oren Shtrom,Alaska-Anchorage,F,Fr,28,3,4,7,0.25,29,46,0,0,0,-20,11,60,76,44.1
,Sam Frandina,St. Lawrence,D,Fr,28,2,5,7,0.25,10,40,0,0,0,-16,34,0,0,
,Brasen Boser,Arizona State,D,So,28,2,5,7,0.25,6,35,0,0,0,-2,70,0,0,
,Owen Murray,Massachusetts,D,Sr,28,2,5,7,0.25,16,41,0,0,0,5,40,1,0,100
,Cole Christian,Air Force,F,Fr,28,3,4,7,0.25,10,33,1,0,0,-7,14,0,1,0
,Vince Corcoran,Bemidji State,D,Sr,28,1,6,7,0.25,8,22,0,0,0,-2,8,0,1,0
,Michael Cicek,Michigan Tech,F,Fr,28,2,5,7,0.25,4,30,0,0,0,0,15,88,114,43.6
,David Ma,Princeton,D,Gr,28,3,4,7,0.25,37,36,0,1,0,-4,21,0,0,
,Jax Wismer,Vermont,D,So,27,2,5,7,0.26,4,39,0,0,0,-12,25,0,0,
,Tyler Loughman,Lindenwood,F,So,27,0,7,7,0.26,26,25,0,0,0,-10,32,2,3,40
,Jaeden Mercier,Lindenwood,F,Jr,27,2,5,7,0.26,4,29,0,1,0,-8,8,2,3,40
,David Hymovitch,Holy Cross,F,So,27,3,4,7,0.26,6,20,0,0,0,-2,9,2,1,66.7
,Owen Mehlenbacher,Massachusetts,F,Jr,26,3,4,7,0.27,6,40,0,0,0,3,8,61,101,37.7
,Jayden Sison,Princeton,D,Sr,26,2,5,7,0.27,4,22,0,0,0,7,23,0,0,
,Marek Hejduk,Harvard,F,Sr,26,2,5,7,0.27,4,22,0,1,0,-1,6,19,26,42.2
,Brady Hunter,Stonehill,F,Jr,26,2,5,7,0.27,2,24,0,0,0,0,6,1,1,50
,Ryan Spinale,Colgate,F,So,25,3,4,7,0.28,28,28,1,2,0,-7,12,0,0,
,Ethan Burroughs,Vermont,F,So,25,5,2,7,0.28,6,37,1,1,0,-5,7,2,2,50
,Ian Scherzer,RPI,F,Fr,25,3,4,7,0.28,8,41,0,1,0,-7,11,3,5,37.5
,Girts Silkalns,Northern Michigan,F,Jr,25,2,5,7,0.28,12,34,1,0,0,-6,24,149,181,45.2
,Jacob Conrad,Minnesota State,D,So,24,4,3,7,0.29,6,39,1,2,0,3,15,1,0,100
,Vann Yuhas,Bemidji State,F,So,24,1,6,7,0.29,5,22,0,0,0,-9,5,0,1,0
,Lukas McCloskey,Army,D,Fr,24,2,5,7,0.29,20,26,1,1,0,-2,15,0,0,
,Luca Fasciano,Michigan Tech,D,So,24,4,3,7,0.29,16,46,1,1,0,3,30,0,0,
,Dean Spak,Alaska,F,So,21,1,6,7,0.33,20,24,0,0,0,4,5,67,81,45.3
,Troy Pelton,Union,F,Fr,21,2,5,7,0.33,4,26,1,0,0,0,13,42,33,56
,Grayden Slipec,Northern Michigan,F,So,21,1,6,7,0.33,10,28,0,1,0,-13,20,20,18,52.6
,Gustav Stjernberg,Bowling Green,D,Jr,21,4,3,7,0.33,94,43,0,1,0,5,28,0,0,
,Nick Roukounakis,Boston University,F,So,20,5,2,7,0.35,8,39,0,0,0,4,9,7,4,63.6
,Jack Malinski,Vermont,D,Jr,19,1,6,7,0.37,6,30,0,0,0,1,17,0,0,
,Cole Crusberg-Roseen,Western Michigan,D,Jr,18,0,7,7,0.39,8,34,0,0,0,-1,18,0,0,
,Brett Merner,Colgate,D,So,18,2,5,7,0.39,2,22,0,0,0,-9,23,0,0,
,Brendan McMorrow,Denver,F,Fr,17,2,5,7,0.41,4,22,1,0,1,6,7,2,2,50
,Sam Huck,Western Michigan,F,Fr,17,3,4,7,0.41,2,16,1,0,0,5,4,0,0,
,Conor Cole,Alaska-Anchorage,F,Sr,16,3,4,7,0.44,10,24,0,2,0,-11,7,143,124,53.6
,Dimitry Kebreau,Alaska-Anchorage,F,So,15,2,5,7,0.47,2,20,1,0,0,-7,7,4,3,57.1
897,Jack Pascucci,Canisius,D,Sr,32,0,6,6,0.19,24,37,0,0,0,-9,61,0,1,0
,Jack Horbach,Wisconsin,F,Sr,32,2,4,6,0.19,32,44,1,0,1,5,18,9,9,50
,Jake Schneider,Colgate,F,Jr,32,4,2,6,0.19,35,46,1,0,0,-9,19,2,8,20
,Ryan Rosborough,St. Cloud State,F,Gr,32,2,4,6,0.19,2,28,0,0,0,3,12,73,108,40.3
,Colton Cameron,Bentley,D,Jr,32,3,3,6,0.19,6,21,0,0,0,6,45,0,0,
,Trevor Taulien,Ferris State,D,Jr,32,1,5,6,0.19,60,28,0,1,0,-10,39,0,0,
,Aiden Dubinsky,Wisconsin,D,Sr,32,2,4,6,0.19,12,43,0,0,0,4,15,0,0,
,John Babcock,Robert Morris,D,Fr,32,1,5,6,0.19,18,59,0,0,0,-3,96,0,0,
,Carter Slaggert,Notre Dame,F,Jr,32,2,4,6,0.19,24,51,0,0,0,-14,24,3,13,18.8
,Mitch Wolfe,Bemidji State,D,Sr,32,2,4,6,0.19,14,51,0,0,0,-7,59,0,1,0
,Maxon Vig,Bemidji State,D,Fr,32,5,1,6,0.19,22,49,0,0,0,10,33,0,0,
,Ryan Koering,Colorado College,D,So,32,1,5,6,0.19,12,57,1,0,0,5,43,0,0,
,Marcus Broberg,Omaha,D,So,32,1,5,6,0.19,6,28,0,0,0,-8,27,0,0,
,Luc Laylin,St. Thomas,F,Sr,32,4,2,6,0.19,8,30,0,0,0,1,18,153,138,52.6
,Warren Clark,Northern Michigan,D,Jr,31,2,4,6,0.19,6,40,1,0,0,-13,20,0,0,
,Luke Malboeuf,Colgate,D,Fr,31,0,6,6,0.19,6,20,0,0,0,1,28,0,0,
,Cam Kungle,Merrimack,D,So,31,1,5,6,0.19,30,22,0,0,0,7,44,0,0,
,Ethan Lund,Niagara,D,Sr,31,2,4,6,0.19,14,30,1,0,0,-9,22,0,1,0
,Aiden Celebrini,Boston University,D,Jr,30,0,6,6,0.2,12,39,0,0,0,-1,55,0,0,
,Luke Roelofs,Bemidji State,D,So,30,2,4,6,0.2,12,12,0,0,0,4,36,0,0,
,Jack Phelan,Wisconsin,D,So,30,0,6,6,0.2,14,20,0,0,0,2,40,0,0,
,Anthony Allain Samake,Connecticut,D,Fr,30,0,6,6,0.2,6,31,0,0,0,0,19,1,0,100
,Dominick Campione,Stonehill,D,Jr,30,1,5,6,0.2,8,40,0,0,0,-1,17,0,0,
,Matthew Rafalski,Stonehill,D,Fr,30,1,5,6,0.2,25,35,0,0,0,0,24,0,0,
,Brady Berard,Boston College,F,Sr,30,5,1,6,0.2,10,46,0,0,0,1,13,86,144,37.4
,Wilson Dahlheimer,Lake Superior,F,So,29,4,2,6,0.21,14,17,1,1,0,-4,17,89,119,42.8
,Kristaps Skrastins,New Hampshire,F,Sr,29,2,4,6,0.21,10,49,1,0,0,-5,19,50,57,46.7
,Tyler DesRochers,Mercyhurst,D,Jr,29,2,4,6,0.21,18,35,0,0,0,-15,31,0,0,
,Sam Court,Arizona State,D,So,29,1,5,6,0.21,10,32,0,0,0,-8,45,0,0,
,Landan Resendes,Boston College,F,Fr,28,3,3,6,0.21,22,53,1,0,0,0,7,11,15,42.3
,Oskar Komarov,Maine,F,So,28,4,2,6,0.21,15,36,1,0,1,-1,17,159,157,50.3
,Easton Zueger,Army,D,Jr,28,1,5,6,0.21,39,31,0,0,0,6,29,0,0,
,Ethan Mistry,Brown,D,Jr,28,0,6,6,0.21,12,35,0,0,0,2,27,0,0,
,Leo Gruba,Minnesota,D,So,28,2,4,6,0.21,14,32,0,1,0,-4,39,1,0,100
,Cole Galata,Sacred Heart,F,Jr,28,3,3,6,0.21,10,19,1,0,0,2,8,23,32,41.8
,Sam McGinley,Ohio State,D,Jr,27,1,5,6,0.22,14,24,0,0,0,-4,21,0,1,0
,Davis Borozinskis,Alaska,F,Fr,27,2,4,6,0.22,10,33,0,1,0,-1,5,4,9,30.8
,Adam Cardona,Alaska,D,Jr,27,0,6,6,0.22,26,13,0,0,0,-2,37,0,0,
,Michael Fisher,Cornell,D,So,26,0,6,6,0.23,10,26,0,0,0,9,14,0,0,
,Luke Levandowski,Lake Superior,F,Jr,26,2,4,6,0.23,2,33,0,0,0,-16,10,4,3,57.1
,Loic Usereau,Maine,D,Fr,26,2,4,6,0.23,6,33,0,0,0,-1,34,0,0,
,Bradley Walker,Miami,F,Fr,26,3,3,6,0.23,35,30,1,0,0,-1,23,22,29,43.1
,Matt Fusco,Dartmouth,D,Jr,25,4,2,6,0.24,0,38,2,0,0,0,19,0,0,
,Bryan Huggins,Lake Superior,D,Sr,25,1,5,6,0.24,6,10,0,0,0,8,18,0,2,0
,Dylan Contreras,Alaska-Anchorage,F,So,24,3,3,6,0.25,0,26,0,1,1,-5,12,30,28,51.7
,Tyson Galloway,Lake Superior,D,So,23,1,5,6,0.26,4,17,0,0,0,-2,20,1,1,50
,Boris Skalos,RIT,F,Jr,22,2,4,6,0.27,4,30,0,0,0,-1,10,13,6,68.4
,Kyle Kukkonen,Wisconsin,F,Jr,22,2,4,6,0.27,8,34,0,1,0,-8,9,0,2,0
,Jacob Delaney,Lindenwood,D,Fr,22,2,4,6,0.27,12,42,0,0,0,0,36,0,0,
,Joshua Barnes,Sacred Heart,F,Sr,21,3,3,6,0.29,2,28,1,1,0,-3,2,82,83,49.7
,Noah Quinn,Bemidji State,F,Jr,21,1,5,6,0.29,6,30,0,0,0,-4,15,3,5,37.5
,Tory Lund,Bemidji State,F,So,20,4,2,6,0.3,0,18,0,0,0,6,9,0,0,
,Julian Beaumont,Robert Morris,F,Fr,19,3,3,6,0.32,4,28,0,0,0,-1,12,2,2,50
,Bo Cosman,Massachusetts,F,Jr,19,3,3,6,0.32,10,14,0,0,0,2,8,8,4,66.7
,Marty Lavins,New Hampshire,F,Jr,17,3,3,6,0.35,4,39,1,0,0,0,26,38,39,49.4
,Casy Laylin,St. Thomas,F,So,17,1,5,6,0.35,6,23,0,0,0,-7,3,0,1,0
,Kyan Haldenby,Canisius,F,Fr,17,2,4,6,0.35,2,13,0,0,0,5,10,87,95,47.8
,Cade Ahrenholz,Alaska,F,Sr,15,2,4,6,0.4,6,11,0,1,0,3,5,0,2,0
,Ty Daneault,Merrimack,F,Jr,15,2,4,6,0.4,14,37,0,0,0,-3,10,2,2,50
,Hugo Marcil,Alaska,D,Fr,14,0,6,6,0.43,6,6,0,0,0,7,5,0,0,
,Hunter Mayo,Merrimack,D,Fr,14,1,5,6,0.43,18,25,0,1,0,-7,11,1,0,100
,Xavier Lapointe,RIT,D,Sr,13,2,4,6,0.46,6,20,0,1,0,-2,7,0,0,
,Tanner Henricks,St. Cloud State,D,Fr,12,3,3,6,0.5,15,24,0,0,0,-2,12,0,0,
,Joona Väisänen,Western Michigan,D,So,7,0,6,6,0.86,2,11,0,0,0,4,7,0,0,
961,Richard Baran,Arizona State,D,Fr,34,0,5,5,0.15,22,20,0,0,0,-7,39,0,0,
,Maxwell Chakrabarti,Augustana,D,Fr,34,1,4,5,0.15,8,42,0,0,0,6,28,0,0,
,Brady Milburn,Denver,F,Fr,33,1,4,5,0.15,10,32,0,0,0,-2,11,0,3,0
,Frankie Carogioiello,St. Lawrence,F,Jr,32,1,4,5,0.16,22,16,1,0,0,-10,8,4,7,36.4
,Michael Phelan,Miami,D,Fr,32,0,5,5,0.16,8,22,0,0,0,3,34,0,0,
,Jimmy Jurcev,Notre Dame,D,So,32,0,5,5,0.16,12,29,0,0,0,-15,42,0,0,
,Mason Poolman,St. Thomas,D,Jr,32,1,4,5,0.16,8,31,0,0,0,9,43,0,0,
,Cole Miller,St. Thomas,D,Jr,32,0,5,5,0.16,28,37,0,0,0,1,35,2,0,100
,Jaedon Kerr,Notre Dame,D,So,32,0,5,5,0.16,24,21,0,0,0,-8,33,0,0,
,Grayson Dietrich,Niagara,F,Jr,31,1,4,5,0.16,18,32,1,0,0,-9,13,8,14,36.4
,Matthew McGroarty,Quinnipiac,F,Jr,31,2,3,5,0.16,6,35,0,0,0,3,15,50,39,56.2
,Dawson Good,Vermont,F,Sr,31,2,3,5,0.16,22,20,1,0,0,-7,17,3,13,18.8
,Jack Pechar,Northeastern,F,Fr,31,2,3,5,0.16,0,35,0,0,0,3,15,29,41,41.4
,Sawyer Scholl,Minnesota State,F,Jr,31,2,3,5,0.16,41,44,0,0,0,0,13,5,11,31.3
,Jack Henry,Northeastern,D,So,30,1,4,5,0.17,6,18,1,0,0,-2,24,0,1,0
,Thor Byfuglien,St. Cloud State,D,So,30,1,4,5,0.17,0,10,0,0,0,-4,17,0,0,
,Andrew Strathmann,North Dakota,D,So,30,1,4,5,0.17,46,28,0,0,0,8,30,0,0,
,Alex Carr,New Hampshire,D,Fr,30,0,5,5,0.17,20,51,0,0,0,-6,52,0,0,
,Mike Brown,Lake Superior,D,Sr,29,1,4,5,0.17,25,35,0,0,0,9,50,0,1,0
,Anthony Yu,Air Force,F,So,29,3,2,5,0.17,6,32,1,1,0,-7,16,1,0,100
,Jake Bongo,Sacred Heart,F,Jr,29,1,4,5,0.17,2,28,0,0,0,-2,12,7,23,23.3
,Brendan Dunphy,Connecticut,D,Fr,29,2,3,5,0.17,14,25,0,0,1,8,23,0,1,0
,Antonio Fernandez,Colgate,D,Jr,29,3,2,5,0.17,22,26,0,0,0,-1,41,0,0,
,Samuel Belanger,Lake Superior,D,Fr,29,2,3,5,0.17,18,30,1,0,0,2,16,0,0,
,Trevor Russell,RPI,D,Gr,29,3,2,5,0.17,18,17,0,0,0,2,34,0,0,
,Jacob Slipec,Omaha,F,Sr,29,3,2,5,0.17,10,44,0,0,1,-5,15,6,25,19.4
,Charles Panchisin,Air Force,F,Fr,28,2,3,5,0.18,6,29,0,0,0,-6,1,5,0,100
,Connor Gengle,Lindenwood,D,Fr,28,2,3,5,0.18,6,27,0,0,0,-7,19,0,0,
,Matthew Cataldo,Brown,F,Fr,28,3,2,5,0.18,23,41,1,0,1,-6,21,6,10,37.5
,Jaksen Panzer,Bemidji State,F,So,28,0,5,5,0.18,2,49,0,0,0,-1,12,49,62,44.1
,Garrett Valk,Long Island,D,Jr,28,1,4,5,0.18,30,28,0,0,0,-6,31,0,1,0
,Thomas Weis,Ohio State,F,Jr,28,1,4,5,0.18,12,35,0,1,0,-4,13,4,0,100
,Cal Mell,Union,D,Sr,27,0,5,5,0.19,2,9,0,0,0,1,10,0,0,
,Connor Levis,Bowling Green,F,Fr,27,4,1,5,0.19,6,19,1,0,1,-3,13,86,72,54.4
,Jack O'Brien,Cornell,D,Sr,27,0,5,5,0.19,4,15,0,0,0,10,25,0,0,
,Michael Hagens,Boston College,D,So,27,0,5,5,0.19,6,18,0,0,0,0,7,1,0,100
,Max Strand,Vermont,F,So,27,4,1,5,0.19,6,39,0,2,0,-22,13,58,71,45
,Camden Shasby,Alaska-Anchorage,D,Fr,27,2,3,5,0.19,8,27,0,1,0,-21,21,0,0,
,Owen Dyer,Brown,D,Fr,26,0,5,5,0.19,8,35,0,0,0,-13,34,0,0,
,Lachlan Getz,Holy Cross,D,Sr,26,0,5,5,0.19,50,22,0,0,0,9,40,0,0,
,Daniel Sambuco,Vermont,F,Jr,26,5,0,5,0.19,16,45,1,0,0,-11,21,3,2,60
,Alex Rybakov,Providence,D,Fr,26,3,2,5,0.19,10,25,1,0,0,8,13,0,0,
,Cal Thomas,Minnesota,D,Sr,26,1,4,5,0.19,6,28,0,0,0,-8,68,0,0,
,Chris Able,Ohio State,D,So,26,0,5,5,0.19,6,10,0,0,0,1,29,1,0,100
,William Bishop,Clarkson,D,Fr,25,1,4,5,0.2,20,17,1,0,0,-3,15,0,0,
,Maddox Fleming,Notre Dame,F,Jr,25,1,4,5,0.2,4,27,0,0,0,-9,5,20,31,39.2
,Joshua Schenk,Dartmouth,F,So,24,3,2,5,0.21,10,17,0,0,0,-1,22,11,17,39.3
,Owen Dubois,Air Force,F,Jr,24,1,4,5,0.21,6,21,0,0,0,-7,11,134,152,46.9
,Tyler Hennen,Augustana,F,So,24,1,4,5,0.21,4,25,0,1,0,-3,10,1,3,25
,Ryan Shostak,Brown,F,Sr,23,2,3,5,0.22,8,23,0,0,0,-4,19,141,147,49
,Charlie Leddy,Quinnipiac,D,Jr,23,1,4,5,0.22,10,28,0,0,0,13,24,0,0,
,Nathan King,Merrimack,D,So,23,3,2,5,0.22,2,18,2,0,0,11,15,0,0,
,Drake Murray,Harvard,D,Fr,23,0,5,5,0.22,2,27,0,0,0,1,16,0,0,
,Callum Gau,Augustana,F,Jr,22,0,5,5,0.23,4,15,0,0,0,2,11,98,96,50.5
,Jimmy Goffredo,RPI,D,Jr,22,1,4,5,0.23,27,26,1,0,0,-6,22,0,0,
