Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Cade Townend,Mercyhurst,D,Sr,36,3,11,14,0.3889,12,54,0,0,0,-8,33,0,0,
,Hampus Rydqvist,Miami,D,Jr,36,3,11,14,0.3889,50,91,0,1,0,-18,38,0,0,
,Justin Janicke,Notre Dame,F,So,36,7,7,14,0.3889,32,40,1,2,0,3,22,0,0,
,Max Dorrington,St. Lawrence,F,Jr,36,7,7,14,0.3889,36,68,0,4,0,-1,14,305,246,55.4
,Marko Reifenberger,Mercyhurst,F,Jr,36,6,8,14,0.3889,23,44,1,0,1,1,14,238,313,43.2
,Philippe Chapleau,St. Lawrence,D,So,35,1,13,14,0.4,11,20,0,1,0,-11,32,0,0,
,Hunter McDonald,Northeastern,D,Fr,35,1,13,14,0.4,56,59,0,0,0,21,94,0,0,
,Jake Flynn,Connecticut,D,Sr,35,4,10,14,0.4,12,66,0,0,1,18,31,1,3,25
,Max Smolinski,RPI,D,Fr,35,3,11,14,0.4,16,57,1,1,0,-12,28,0,0,
,Lucas Mercuri,Massachusetts,F,So,35,3,11,14,0.4,33,47,1,1,0,0,26,214,211,50.4
,Mitch Deelstra,Ferris State,F,Jr,35,8,6,14,0.4,47,70,2,0,1,-6,12,128,191,40.1
,Scout Truman,Mass.-Lowell,F,Fr,34,8,6,14,0.4118,10,59,2,2,0,12,20,1,2,33.3
,Chaz Smedsrud,Union,F,Jr,34,4,10,14,0.4118,8,28,0,3,0,-8,21,15,16,48.4
,Jake Crespi,Michigan Tech,F,Sr,34,4,10,14,0.4118,30,58,0,0,0,10,36,2,4,33.3
,Ryan Lautenbach,Massachusetts,F,So,33,4,10,14,0.4242,20,57,0,1,0,0,14,5,4,55.6
,Matt Cassidy,Ohio State,F,Sr,33,3,11,14,0.4242,10,37,0,0,0,-1,12,0,3,0
,Timo Bakos,Lake Superior,F,So,33,6,8,14,0.4242,2,40,0,1,0,0,25,155,160,49.2
,Dylan Pitera,Bentley,F,Gr,33,9,5,14,0.4242,16,74,0,1,1,-9,10,1,2,33.3
,Connor McGrath,Ferris State,F,Fr,33,8,6,14,0.4242,14,42,1,2,0,-8,11,81,85,48.8
,Owen Cole,Mass.-Lowell,F,So,33,6,8,14,0.4242,6,62,1,0,0,1,8,84,70,54.5
,Simon Kjellberg,Northern Michigan,D,Sr,32,4,10,14,0.4375,24,42,1,2,0,4,35,0,0,
,Briggs Gammill,Yale,F,So,32,4,10,14,0.4375,12,51,0,2,0,-8,21,17,16,51.5
,Red Savage,Miami,F,So,32,7,7,14,0.4375,24,78,1,1,2,-15,24,301,361,45.5
,Adam Robbins,Princeton,F,Jr,32,5,9,14,0.4375,38,46,2,0,0,-9,18,347,340,50.5
,Nick Nardella,Michigan Tech,F,Jr,32,1,13,14,0.4375,12,68,0,0,0,-1,13,46,66,41.1
,Garrett Dahm,Mercyhurst,F,So,32,7,7,14,0.4375,8,31,0,0,3,10,15,205,247,45.4
,McKade Webster,Denver,F,Jr,30,6,8,14,0.4667,34,42,0,2,0,6,17,9,9,50
,Sean Chisholm,Dartmouth,F,So,30,7,7,14,0.4667,22,68,0,2,0,-20,26,301,300,50.1
,Johnny Waldron,Miami,F,Fr,29,9,5,14,0.4828,16,61,0,3,0,-17,15,38,41,48.1
,Matt Allen,Alaska-Anchorage,F,Jr,27,7,7,14,0.5185,22,47,0,3,0,-5,21,9,16,36
,William Gilson,Alaska-Anchorage,D,Fr,27,6,8,14,0.5185,38,47,2,3,0,-20,31,0,0,
,Lucas Sowder,Minnesota State,F,Sr,25,5,9,14,0.56,8,37,1,2,0,-1,6,0,1,0
535,Joey Cipollone,Quinnipiac,F,Sr,41,7,6,13,0.3171,8,90,5,0,0,14,19,1,2,33.3
,Justin Lee,Denver,D,Sr,40,6,7,13,0.325,59,83,4,0,0,30,53,0,0,
,Kyle Mayhew,Denver,D,Sr,40,2,11,13,0.325,18,49,2,2,0,20,60,0,0,
,Ryan Beck,Colorado College,F,Fr,38,2,11,13,0.3421,14,41,0,0,0,-11,14,10,8,55.6
,Carter Loney,Minnesota-Duluth,F,So,37,4,9,13,0.3514,27,44,0,0,0,-6,24,260,312,45.5
,Jordan Power,Clarkson,D,Jr,37,2,11,13,0.3514,18,41,1,1,0,7,42,0,0,
,Lars Rodne,Niagara,F,So,37,6,7,13,0.3514,16,49,0,0,0,-11,12,1,0,100
,Ryan Richardson,Clarkson,F,So,37,5,8,13,0.3514,10,48,0,0,1,-5,29,99,119,45.4
,John Jaworski,Sacred Heart,F,Jr,36,3,10,13,0.3611,22,55,1,0,0,4,16,195,254,43.4
,Jake Stella,Mass.-Lowell,F,Jr,36,4,9,13,0.3611,4,40,1,2,0,-1,25,257,234,52.3
,David Breazeale,Maine,D,So,36,1,12,13,0.3611,14,62,0,0,0,1,42,0,0,
,Luke Manning,St. Thomas,F,Sr,35,8,5,13,0.3714,10,60,1,4,0,-10,16,277,236,54
,Jordan Seyfert,Merrimack,F,Gr,35,7,6,13,0.3714,10,45,2,0,0,11,5,3,4,42.9
,Landon Slaggert,Notre Dame,F,Jr,35,7,6,13,0.3714,14,70,1,1,0,-5,28,21,59,26.3
,Liam Robertson,Union,F,Jr,35,9,4,13,0.3714,52,51,0,5,0,-6,30,274,248,52.5
,Kyle Hallbauer,RPI,D,Gr,35,2,11,13,0.3714,14,40,0,1,0,-9,32,0,0,
,Caden Villegas,Union,F,So,34,7,6,13,0.3824,4,48,2,1,0,3,9,7,12,36.8
,Ryan Black,New Hampshire,F,Sr,34,5,8,13,0.3824,0,63,0,0,0,-10,12,1,4,20
,Spencer Cox,Long Island,D,So,34,1,12,13,0.3824,10,82,0,0,0,0,61,0,0,
,Baker Shore,Harvard,F,Sr,34,4,9,13,0.3824,14,37,2,0,1,3,12,254,184,58
,Jonathan Bendorf,Mercyhurst,F,Sr,34,4,9,13,0.3824,2,45,0,0,0,-13,14,0,0,
,Chris Theodore,Union,F,Sr,34,3,10,13,0.3824,10,54,2,0,0,-11,11,0,1,0
,Marek Hejduk,Harvard,F,Fr,34,6,7,13,0.3824,14,44,1,0,1,-5,6,0,0,
,Andrew DeCarlo,Air Force,F,So,33,5,8,13,0.3939,34,44,1,2,0,-6,8,204,190,51.8
,Kyle Gaffney,Alaska,F,Fr,33,5,8,13,0.3939,13,43,2,0,0,9,23,117,119,49.6
,Jaroslav Chmelar,Providence,F,Fr,33,7,6,13,0.3939,26,53,1,2,0,-2,13,0,1,0
,Dustin Geregach,Mercyhurst,D,So,32,3,10,13,0.4063,10,58,0,0,0,-4,27,0,1,0
,Tyler Cristall,St. Lawrence,F,Fr,32,2,11,13,0.4063,8,43,0,0,0,2,8,0,0,
,Jared Westcott,Lake Superior,F,Jr,32,6,7,13,0.4063,32,71,1,3,0,-10,13,22,18,55
,Jack Adams,Notre Dame,F,Gr,32,7,6,13,0.4063,10,44,4,2,0,0,5,0,0,
,Simon Gravel,Canisius,F,Sr,31,5,8,13,0.4194,9,43,0,2,0,1,17,175,165,51.5
,Cooper Moore,North Dakota,D,Jr,31,3,10,13,0.4194,34,36,0,2,0,-12,30,0,0,
,Carson Briere,Mercyhurst,F,Jr,30,5,8,13,0.4333,14,41,0,1,0,-7,12,176,211,45.5
,Brett Bliss,Brown,D,So,30,6,7,13,0.4333,39,48,0,1,0,-7,26,0,0,
,Jamie Armstrong,Boston University,F,Sr,29,5,8,13,0.4483,6,31,2,0,0,13,25,1,1,50
,Kyler Head,Mercyhurst,F,Jr,28,8,5,13,0.4643,18,67,1,2,0,-8,13,2,5,28.6
,Daniel Ebrahim,Sacred Heart,F,So,27,7,6,13,0.4815,10,60,2,0,0,-4,7,0,0,
,Cole Donhauser,Yale,F,Sr,27,6,7,13,0.4815,32,37,0,0,1,1,10,31,38,44.9
,Eric Martin,Bemidji State,F,Jr,24,4,9,13,0.5417,6,59,0,1,0,-8,12,33,46,41.8
,Carter Jones,Bemidji State,F,Sr,23,3,10,13,0.5652,4,28,0,0,0,-1,9,16,28,36.4
575,Mack Oliphant,Holy Cross,D,Fr,41,2,10,12,0.2927,10,53,0,0,0,-4,37,0,0,
,Tyler Duke,Ohio State,D,Fr,40,4,8,12,0.3,45,52,3,1,1,9,41,2,3,40
,Grayson Constable,Holy Cross,F,Sr,40,6,6,12,0.3,12,67,1,0,2,-10,21,2,11,15.4
,Mark Estapa,Michigan,F,So,40,5,7,12,0.3,89,68,1,0,1,6,23,211,194,52.1
,Tiernan Shoudy,Michigan State,F,Fr,38,6,6,12,0.3158,20,85,3,0,0,1,23,129,97,57.1
,Ryan Leibold,Merrimack,F,Gr,38,5,7,12,0.3158,27,65,0,1,1,-2,29,198,219,47.5
,Noah Wilson,Army,D,Sr,37,3,9,12,0.3243,39,59,2,1,0,0,55,0,0,
,Logan Britt,Sacred Heart,D,Sr,37,2,10,12,0.3243,24,60,1,0,0,1,40,0,0,
,Felikss Gavars,St. Lawrence,F,Fr,36,3,9,12,0.3333,8,54,0,0,0,-2,6,3,14,17.6
,Luke Antonacci,Maine,D,Fr,36,3,9,12,0.3333,10,57,0,1,0,2,51,0,0,
,Simon Mack,Penn State,D,So,36,4,8,12,0.3333,2,40,0,0,0,14,32,0,0,
,Nick Zabaneh,Boston University,F,Jr,35,8,4,12,0.3429,14,57,0,0,0,6,11,71,88,44.7
,John Spetz,Connecticut,D,Jr,35,2,10,12,0.3429,12,47,0,0,0,-7,53,7,15,31.8
,Cameron Recchi,St. Thomas,F,So,35,2,10,12,0.3429,25,30,0,1,0,-16,11,2,0,100
,Jakov Novak,Northeastern,F,Gr,35,8,4,12,0.3429,26,38,2,0,1,4,13,33,39,45.8
,Timofei Khokhlachev,American Int'l,F,Fr,35,7,5,12,0.3429,22,40,1,0,0,9,15,34,41,45.3
,Aidan Spellacy,St. Cloud State,F,Gr,35,4,8,12,0.3429,11,35,2,0,0,9,23,186,149,55.5
,Gueorgui Feduolov,Mercyhurst,F,Sr,35,6,6,12,0.3429,20,52,3,2,0,-15,14,89,88,50.3
,Matt Koethe,Alaska,F,So,34,5,7,12,0.3529,33,74,1,1,0,0,12,3,7,30
,John Driscoll,Army,D,Fr,34,2,10,12,0.3529,16,37,0,0,0,-9,53,0,0,
,Jared Wright,Denver,F,Fr,34,8,4,12,0.3529,2,46,3,0,0,13,18,0,0,
,Jake Schmaltz,North Dakota,F,So,34,5,7,12,0.3529,2,54,0,4,0,-8,21,397,311,56.1
,Jake Percival,Connecticut,F,Fr,34,6,6,12,0.3529,9,42,1,0,0,3,21,0,1,0
,Austin Schwartz,Air Force,F,So,34,5,7,12,0.3529,2,66,0,0,1,2,27,17,30,36.2
,Simon Isabelle,RIT,F,Fr,34,6,6,12,0.3529,28,39,1,1,0,1,11,192,189,50.4
,Noah Carlin,Niagara,D,So,33,1,11,12,0.3636,27,45,0,0,1,-1,61,0,1,0
,Jake Willets,Lake Superior,D,Sr,33,4,8,12,0.3636,8,59,1,1,0,-9,50,0,0,
,Logan Will,Colorado College,F,Jr,33,5,7,12,0.3636,12,50,1,0,0,-4,14,202,210,49
,Owen Fowler,Mass.-Lowell,F,Fr,33,5,7,12,0.3636,18,76,1,0,1,4,23,4,4,50
,Charlie Stramel,Wisconsin,F,Fr,33,5,7,12,0.3636,59,41,0,1,0,-10,22,223,227,49.6
,Jackson Jutting,Bemidji State,F,Jr,33,4,8,12,0.3636,12,62,1,2,0,-10,19,254,261,49.3
,Mac Welsher,Merrimack,F,Sr,32,7,5,12,0.375,12,46,2,0,0,5,10,37,51,42
,Jack Agnew,RPI,D,So,32,2,10,12,0.375,24,34,1,2,0,-12,47,0,0,
,Taylor Makar,Massachusetts,F,So,32,10,2,12,0.375,54,51,1,0,0,0,10,0,1,0
,Joaquim Lemay,Omaha,D,Fr,32,2,10,12,0.375,23,35,0,1,0,0,20,0,0,
,Grant Loven,Canisius,F,Gr,32,3,9,12,0.375,18,38,0,1,0,6,11,203,193,51.3
,Michael Cameron,Massachusetts,F,Fr,31,9,3,12,0.3871,0,38,0,2,1,-4,13,33,67,33
,Jack Gorniak,Wisconsin,F,Gr,31,5,7,12,0.3871,30,77,1,1,0,-5,12,2,2,50
,Jayden Struble,Northeastern,D,Sr,31,1,11,12,0.3871,56,57,0,0,0,8,33,0,0,
,Reilly Connors,Yale,F,Jr,31,7,5,12,0.3871,26,30,3,0,1,-1,14,180,220,45
,Greg Lapointe,St. Lawrence,F,So,30,6,6,12,0.4,13,36,0,0,0,-3,12,0,0,
,Joey Musa,Dartmouth,F,Jr,30,3,9,12,0.4,31,37,0,1,0,-14,35,77,65,54.2
,Aiden Yakimchuk,Lindenwood,D,So,30,2,10,12,0.4,8,27,0,0,0,-8,39,0,1,0
,Bradley Cocca,Brown,F,Sr,29,4,8,12,0.4138,14,32,0,1,0,-3,7,0,0,
,James Crossman,Brown,D,Sr,29,9,3,12,0.4138,33,63,1,6,1,1,19,1,0,100
,Cole Quisenberry,Brown,F,Sr,29,5,7,12,0.4138,8,52,2,1,1,-4,22,304,325,48.3
,Aleksi Peltonen,St. Lawrence,F,Sr,29,6,6,12,0.4138,2,42,1,0,2,2,9,2,9,18.2
,Arlo Merritt,Bentley,F,Fr,28,5,7,12,0.4286,12,40,1,0,0,-5,5,167,132,55.9
,Filip Fornåå Svensson,Mass.-Lowell,F,Gr,28,6,6,12,0.4286,12,52,1,4,0,5,11,1,0,100
,Tomáš Mazura,St. Lawrence,F,So,28,3,9,12,0.4286,8,36,0,1,0,2,11,34,33,50.7
,Liam Walsh,Northeastern,F,Gr,23,5,7,12,0.5217,10,24,1,0,0,9,11,104,119,46.6
,Adam Conquest,Lindenwood,F,Sr,22,6,6,12,0.5455,6,28,0,0,0,-3,13,1,2,33.3
,Matthew Kopperud,Arizona State,F,Jr,21,6,6,12,0.5714,30,63,1,4,0,-6,6,0,0,
628,CJ McGee,Quinnipiac,D,Sr,41,4,7,11,0.2683,18,42,0,0,0,9,15,0,0,
,Brendan Bushy,St. Cloud State,D,Gr,41,3,8,11,0.2683,33,21,0,0,2,16,45,0,0,
,Keaton Pehrson,Michigan,D,Sr,39,0,11,11,0.2821,0,29,0,0,0,12,39,0,0,
,Ethan Szmagaj,Arizona State,D,So,39,1,10,11,0.2821,40,62,1,0,0,-7,59,1,1,50
,Ondrej Trejbal,St. Cloud State,D,Sr,38,0,11,11,0.2895,12,31,0,0,0,3,33,0,0,
,Jacob Nordqvist,Quinnipiac,D,Gr,38,0,11,11,0.2895,20,36,0,0,0,15,23,1,0,100
,Connor Kurth,Minnesota,F,Fr,38,7,4,11,0.2895,35,55,2,0,0,8,9,1,0,100
,Tristan Crozier,Merrimack,F,Gr,38,2,9,11,0.2895,14,32,1,1,0,-3,16,268,226,54.3
,Markus Boguslavsky,Canisius,F,Sr,37,4,7,11,0.2973,41,43,0,0,0,4,23,246,269,47.8
,Tyler Coffey,Colorado College,F,Jr,37,8,3,11,0.2973,8,101,3,4,0,-8,8,0,1,0
,Christopher Grando,Arizona State,F,Gr,37,5,6,11,0.2973,8,32,1,0,1,-5,14,0,0,
,Kash Rasmussen,Michigan Tech,F,Fr,37,5,6,11,0.2973,17,59,1,2,0,-5,13,42,49,46.2
,Ty Farmer,North Dakota,D,Gr,37,1,10,11,0.2973,27,45,0,0,0,-7,31,0,0,
,Dalton Norris,Bowling Green,D,Fr,36,2,9,11,0.3056,8,49,0,2,0,-1,34,0,0,
,Lucas Thorne,Holy Cross,F,Jr,36,5,6,11,0.3056,12,52,0,2,0,-10,15,114,82,58.2
,Nick Nardecchia,Ferris State,F,So,36,3,8,11,0.3056,27,42,1,0,0,1,10,3,9,25
,Chris Hedden,Air Force,D,Fr,35,3,8,11,0.3143,12,71,0,2,0,-6,39,0,0,
,Ben Dexheimer,Wisconsin,D,Fr,35,0,11,11,0.3143,12,36,0,0,0,-11,29,0,2,0
,Jarrett Lee,St. Thomas,F,Sr,34,1,10,11,0.3235,18,39,0,0,0,-12,30,107,161,39.9
,Max Coyle,Bowling Green,D,Sr,34,3,8,11,0.3235,34,29,1,0,0,-1,41,0,1,0
,Sam Stange,Wisconsin,F,Jr,34,3,8,11,0.3235,2,58,0,0,0,-8,22,35,43,44.9
,Markuss Komuls,Alaska,D,Jr,34,3,8,11,0.3235,16,59,0,0,0,8,40,0,0,
,Arvils Bergmanis,Alaska,D,So,34,3,8,11,0.3235,79,45,1,0,0,10,39,0,0,
,Daniel Panetta,Colgate,F,Fr,34,5,6,11,0.3235,4,36,0,0,0,1,9,68,110,38.2
,Zach Urdahl,Wisconsin,F,So,34,6,5,11,0.3235,14,65,2,1,0,-3,11,1,0,100
,Zach Tupker,Cornell,F,Sr,34,6,5,11,0.3235,20,69,1,0,0,5,15,301,244,55.2
,Grayson Arnott,Maine,D,Fr,34,2,9,11,0.3235,25,41,1,0,0,-1,16,1,0,100
,Matt Slick,Ferris State,D,Sr,34,4,7,11,0.3235,17,57,0,1,0,-7,41,0,1,0
,Chase Blackmun,Notre Dame,D,Gr,34,2,9,11,0.3235,10,55,0,1,0,3,29,0,0,
,Owen Farris,Union,F,Sr,33,7,4,11,0.3333,35,33,0,0,0,-6,39,222,200,52.6
,Travis Shoudy,Ferris State,D,Fr,33,4,7,11,0.3333,16,38,0,1,0,7,21,0,0,
,Dylan Gratton,Penn State,D,Fr,33,2,9,11,0.3333,2,42,1,0,0,15,38,0,0,
,Simon Falk,Alaska,F,So,33,9,2,11,0.3333,8,61,5,0,0,11,9,0,0,
,Axel Kumlin,Miami,D,Fr,32,3,8,11,0.3438,19,44,1,3,0,-24,34,0,0,
,J.D. Pogue,Canisius,F,Gr,32,4,7,11,0.3438,64,31,1,1,1,-5,20,1,13,7.1
,Nick Carabin,Princeton,D,Jr,32,1,10,11,0.3438,28,44,0,0,0,7,28,2,0,100
,Mark Hillier,Merrimack,F,So,31,3,8,11,0.3548,4,39,0,3,0,-3,8,71,86,45.2
,Eric Ciccolini,Michigan,F,Sr,31,7,4,11,0.3548,14,29,2,2,0,3,16,5,8,38.5
,Josh Groll,Minnesota State,F,Jr,30,5,6,11,0.3667,8,43,1,0,0,7,8,1,5,16.7
,Michael Mancinelli,Maine,F,Jr,30,1,10,11,0.3667,6,50,0,0,0,3,4,8,11,42.1
,Joe Prouty,Lindenwood,D,Fr,30,2,9,11,0.3667,36,47,0,1,0,-6,51,1,0,100
,Liam Valente,Providence,F,Fr,30,3,8,11,0.3667,10,29,0,0,0,2,7,0,0,
,Ty Amonte,Connecticut,F,Gr,30,6,5,11,0.3667,10,36,2,0,0,-2,18,149,197,43.1
,Ethan Phillips,Boston University,F,Sr,29,4,7,11,0.3793,14,29,1,1,0,0,14,2,3,40
,Caleb Hite,Alaska-Anchorage,F,Gr,27,5,6,11,0.4074,23,33,2,0,0,-14,14,70,124,36.1
,Alton McDermott,Canisius,F,So,27,7,4,11,0.4074,10,35,2,0,0,-2,9,0,0,
,Caige Sterzer,Lindenwood,F,So,26,6,5,11,0.4231,48,32,0,0,1,-1,7,2,0,100
,Brandon Holt,Maine,D,Fr,24,4,7,11,0.4583,2,28,1,2,0,3,29,0,0,
,Nick Cafarelli,New Hampshire,F,Jr,23,3,8,11,0.4783,29,32,0,1,0,-1,9,18,10,64.3
,John Fusco,Dartmouth,D,Jr,22,3,8,11,0.5,23,37,0,1,0,-8,25,0,0,
,Sam Brennan,Air Force,D,Jr,22,2,9,11,0.5,45,28,1,2,0,0,22,0,0,
679,Ryan McGuire,Colgate,F,So,40,4,6,10,0.25,37,39,2,0,1,-6,14,293,306,48.9
,Tommy Bergsland,Colgate,D,So,40,1,9,10,0.25,25,57,0,0,0,-10,59,0,2,0
,Ben Raymond,Colgate,F,So,39,5,5,10,0.2564,14,49,1,0,0,-6,9,1,1,50
,Paul DeNaples,Penn State,D,Gr,39,3,7,10,0.2564,8,36,1,0,0,8,49,0,0,
,Cedric Fiedler,Western Michigan,D,Jr,39,3,7,10,0.2564,17,41,1,0,0,24,31,1,0,100
,Ethan Straky,Colorado College,D,Fr,38,2,8,10,0.2632,8,37,0,0,0,-9,26,0,0,
,Jamie Engelbert,Providence,F,Sr,37,5,5,10,0.2703,14,71,1,0,0,12,12,2,2,50
,Ryan Chesley,Minnesota,D,Fr,36,2,8,10,0.2778,13,51,1,0,0,15,52,0,0,
,Cam Burke,Boston College,F,Gr,36,2,8,10,0.2778,6,62,1,1,0,-9,12,320,229,58.3
,Nick Granowicz,Michigan,F,Sr,36,4,6,10,0.2778,16,32,0,0,0,5,18,86,104,45.3
,Ryan Savage,Miami,F,Sr,36,6,4,10,0.2778,28,60,1,4,0,-6,23,4,2,66.7
,Connor Joyce,Boston College,F,So,36,4,6,10,0.2778,4,33,0,0,0,-2,3,31,30,50.8
,Cole Hanson,Maine,F,So,36,6,4,10,0.2778,22,47,3,1,1,-5,26,163,150,52.1
,David Gucciardi,Michigan State,D,So,36,4,6,10,0.2778,43,83,3,1,0,0,46,0,0,
,Mike Posma,Boston College,F,So,36,6,4,10,0.2778,23,42,0,2,0,2,8,115,92,55.6
,Matt DeMelis,Northeastern,F,Sr,35,4,6,10,0.2857,6,38,0,0,0,5,39,143,178,44.5
,Jordan Steinmetz,St. Lawrence,F,Sr,35,4,6,10,0.2857,70,37,1,0,0,-10,42,41,60,40.6
,Matthew Gleason,Colorado College,F,Jr,35,4,6,10,0.2857,40,54,2,2,0,-19,14,2,0,100
,Connor Eddy,Northern Michigan,F,Fr,35,4,6,10,0.2857,14,38,1,0,1,5,18,80,83,49.1
,Alexander Lundman,Bemidji State,F,So,35,9,1,10,0.2857,10,40,2,1,0,7,17,0,0,
,Zach Krajnik,Minnesota State,F,So,34,4,6,10,0.2941,14,48,1,0,0,4,16,0,0,
,Patrick Moynihan,Providence,F,Sr,34,7,3,10,0.2941,41,65,4,6,0,-2,7,0,0,
,Adam Eisele,Minnesota State,F,Fr,33,4,6,10,0.303,6,38,1,0,0,8,9,42,38,52.5
,Jarod Crespo,Penn State,D,Fr,33,2,8,10,0.303,15,70,0,1,0,-1,46,1,1,50
,Nikolai Jenson,New Hampshire,D,Jr,33,1,9,10,0.303,33,53,0,0,0,6,40,0,0,
,Josh Luedtke,St. Cloud State,D,So,32,2,8,10,0.3125,48,35,0,0,0,19,42,0,0,
,Jeremie Bucheler,Northeastern,D,Sr,32,1,9,10,0.3125,14,18,0,0,0,7,31,0,1,0
,Valtteri Piironen,Long Island,D,Fr,32,1,9,10,0.3125,14,28,0,0,0,3,60,0,0,
,Carter Korpi,Union,F,Fr,32,6,4,10,0.3125,14,53,1,3,0,-4,14,29,33,46.8
,Niklas Allain,Yale,F,Jr,32,4,6,10,0.3125,31,32,1,3,0,-1,10,231,259,47.1
,Vinny Borgesi,Northeastern,D,Fr,32,1,9,10,0.3125,24,22,1,0,0,7,33,1,0,100
,Jesse Tucker,Michigan State,F,So,31,6,4,10,0.3226,24,62,0,0,0,-2,9,131,138,48.7
,Spencer Kersten,Princeton,F,Sr,31,4,6,10,0.3226,20,57,1,0,2,-3,17,297,237,55.6
,Matt Crasa,Mass.-Lowell,F,So,31,2,8,10,0.3226,16,67,0,1,0,-6,9,2,1,66.7
,Chris Lipe,Michigan Tech,D,Sr,30,2,8,10,0.3333,22,38,0,2,0,-1,37,0,0,
,Jack Anderson,Lindenwood,D,Fr,30,2,8,10,0.3333,23,30,0,2,0,-3,76,0,1,0
,Caleb Price,Lindenwood,D,So,30,3,7,10,0.3333,12,50,0,2,0,-12,33,0,0,
,Brenden Datema,Canisius,D,Sr,30,1,9,10,0.3333,35,29,0,0,0,4,20,0,0,
,Mitch Allard,Lindenwood,F,So,30,3,7,10,0.3333,48,31,0,0,0,-7,24,248,314,44.1
,Dimitri Mikrogiannakis,RIT,D,Jr,28,4,6,10,0.3571,30,34,0,0,0,10,39,0,0,
,Brett Bamber,Alaska-Anchorage,D,Fr,27,4,6,10,0.3704,19,45,1,2,0,-3,45,0,0,
,Matt Sutton,Brown,F,Jr,26,3,7,10,0.3846,6,42,0,1,1,-3,22,3,11,21.4
,Derek Hamelin,Alaska-Anchorage,D,Gr,26,0,10,10,0.3846,12,27,0,0,0,1,29,0,0,
,Sullivan Mack,Cornell,F,So,25,6,4,10,0.4,8,29,2,0,0,6,13,0,0,
,Isaiah Fox,Long Island,F,So,24,9,1,10,0.4167,26,47,2,2,0,-2,13,10,14,41.7
,Ryan Brushett,Mass.-Lowell,F,Sr,24,1,9,10,0.4167,12,48,0,0,0,0,4,0,1,0
,Sean Donaldson,Cornell,F,Fr,22,3,7,10,0.4545,0,34,0,1,0,4,3,0,0,
726,Charles-Alexis Legault,Quinnipiac,D,Fr,40,2,7,9,0.225,22,48,0,0,0,9,18,0,0,
,Steven Bellini,Minnesota State,D,So,39,1,8,9,0.2308,8,27,0,1,0,10,8,0,0,
,Jacob Semik,Arizona State,D,Sr,39,0,9,9,0.2308,6,35,0,0,0,6,51,0,0,
,Levi Glasman,Colgate,F,Jr,38,3,6,9,0.2368,6,43,1,0,0,-4,14,0,0,
,Arvid Caderoth,Michigan Tech,F,Jr,38,2,7,9,0.2368,31,59,2,1,0,-4,27,319,292,52.2
,Rieger Lorenz,Denver,F,Fr,37,2,7,9,0.2432,20,43,0,1,0,0,8,0,1,0
,Ryan Nicholson,RIT,D,Sr,37,2,7,9,0.2432,32,29,2,0,0,1,32,0,2,0
,Craig Needham,Providence,F,Sr,37,5,4,9,0.2432,16,49,1,0,1,-10,28,229,198,53.6
,Matt Kellenberger,RIT,D,Gr,37,3,6,9,0.2432,33,58,1,0,0,-2,34,0,0,
,Jesse Jacques,Minnesota-Duluth,F,Gr,37,4,5,9,0.2432,16,68,1,1,2,-4,16,236,299,44.1
,Bobby Young,Holy Cross,F,Sr,36,0,9,9,0.25,32,50,0,0,0,2,18,232,273,45.9
,Carter Schade,Penn State,D,Fr,36,0,9,9,0.25,18,67,0,0,0,-3,38,0,0,
,Ryan Sidorski,North Dakota,D,Gr,36,0,9,9,0.25,16,25,0,0,0,4,51,0,0,
,Owen Lindmark,Wisconsin,F,Sr,36,4,5,9,0.25,10,35,0,0,2,-6,31,370,269,57.9
,Mick Messner,Merrimack,F,Gr,35,5,4,9,0.2571,24,49,1,0,0,6,6,18,14,56.3
,Matt Koopman,Massachusetts,F,Sr,35,5,4,9,0.2571,0,49,1,0,1,-2,22,0,0,
,Harrison Rees,Connecticut,D,Sr,35,2,7,9,0.2571,14,44,0,0,0,6,52,1,7,12.5
,Alex Gagne,New Hampshire,D,So,35,1,8,9,0.2571,14,54,0,0,0,-6,70,0,1,0
,Nick Young,Union,D,Fr,34,2,7,9,0.2647,43,29,1,0,0,3,57,0,0,
,Tristan Fraser,Connecticut,F,Fr,34,4,5,9,0.2647,16,30,0,0,0,7,4,112,124,47.5
,Vincent de Mey,Northern Michigan,F,Sr,34,7,2,9,0.2647,22,66,2,0,1,-2,31,0,2,0
,Keanan Stewart,Mercyhurst,F,Jr,34,5,4,9,0.2647,12,49,0,0,0,-6,16,8,11,42.1
,Nolan Krenzen,Omaha,D,Jr,34,1,8,9,0.2647,4,24,0,0,0,3,35,1,0,100
,A.J. Macaulay,Alaska,D,Fr,33,2,7,9,0.2727,12,31,0,0,0,13,36,0,0,
,Jack Jeffers,Lake Superior,F,Sr,33,2,7,9,0.2727,25,38,0,0,0,-11,6,1,5,16.7
,Mike Brown,Merrimack,D,So,33,4,5,9,0.2727,27,45,1,0,0,6,51,1,0,100
,Tim Rego,Cornell,D,Jr,33,2,7,9,0.2727,16,28,2,0,0,18,30,0,0,
,Grant Silianoff,Notre Dame,F,Jr,33,3,6,9,0.2727,6,36,2,0,0,-5,18,0,2,0
,Tim Makowski,St. Lawrence,D,Sr,32,2,7,9,0.2813,60,41,2,0,0,2,36,0,0,
