Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Guillaume Richard,Providence,D,Sr,37,2,12,14,0.3784,14,61,0,0,1,7,41,0,0,
,Sam Deckhut,Ohio State,F,So,37,6,8,14,0.3784,10,40,1,0,0,7,12,80,112,41.7
,Cooper Moore,Quinnipiac,D,Gr,37,1,13,14,0.3784,16,57,0,0,1,10,35,0,0,
,Ross Roloson,Niagara,D,Fr,37,3,11,14,0.3784,6,64,0,0,0,4,70,0,0,
,Taige Harding,Providence,D,Sr,37,2,12,14,0.3784,46,32,1,0,0,9,30,0,0,
,Dominic Payne,Canisius,D,Fr,37,6,8,14,0.3784,14,71,1,1,1,2,49,0,0,
,Ty Hanson,Minnesota-Duluth,D,Fr,36,4,10,14,0.3889,14,53,0,1,1,-8,38,0,0,
,Aiden Dubinsky,Minnesota-Duluth,D,Jr,36,4,10,14,0.3889,20,46,0,0,0,-2,45,0,0,
,Kyler Kovich,Cornell,F,Sr,36,5,9,14,0.3889,25,45,1,0,1,13,15,119,110,52
,Dylan Gratton,Omaha,D,Sr,36,2,12,14,0.3889,6,38,1,0,0,-2,33,0,0,
,Simon Isabelle,RIT,F,Jr,35,7,7,14,0.4,12,48,1,1,0,-2,34,390,294,57
,Antonio Venuto,Merrimack,F,Gr,35,8,6,14,0.4,8,68,1,4,0,-12,16,17,30,36.2
,Quinn Emerson,Bowling Green,F,Jr,35,6,8,14,0.4,10,62,2,0,0,6,12,1,2,33.3
,Nick Anderson,Mass.-Lowell,D,Gr,35,2,12,14,0.4,14,26,0,0,0,-1,22,0,1,0
,Vincent Salice,Army,F,So,35,6,8,14,0.4,6,79,1,0,0,0,8,1,0,100
,Lee Parks,Mass.-Lowell,F,Fr,34,8,6,14,0.4118,10,54,1,4,0,6,9,2,3,40
,Luke Levandowski,Lake Superior,F,So,34,5,9,14,0.4118,4,48,0,1,0,-2,2,1,0,100
,Andrew Centrella,Providence,D,So,34,2,12,14,0.4118,8,27,0,0,0,-6,23,0,0,
,Parker Lindauer,Union,F,Jr,34,3,11,14,0.4118,10,54,1,0,1,-3,19,167,148,53
,Boris Skalos,Mercyhurst,F,So,34,5,9,14,0.4118,12,96,2,1,0,-19,21,17,21,44.7
,Austen May,Providence,D,Jr,34,1,13,14,0.4118,6,61,0,1,0,7,23,0,0,
,Evan Bushy,Lake Superior,D,So,33,0,14,14,0.4242,8,35,0,0,0,-8,41,1,0,100
,Nick DeSantis,Cornell,F,Jr,33,8,6,14,0.4242,24,45,1,1,0,11,9,5,2,71.4
,Riley Fitzgerald,Mercyhurst,F,Fr,33,7,7,14,0.4242,6,48,0,2,0,-17,11,41,62,39.8
,Ian Moore,Harvard,D,Sr,32,3,11,14,0.4375,14,77,0,1,0,-5,60,0,0,
,Logan Heroux,Ferris State,D,Fr,32,3,11,14,0.4375,28,58,0,3,0,1,19,0,0,
,Daimon Gardner,St. Cloud State,F,Fr,32,5,9,14,0.4375,14,49,1,0,0,0,5,9,7,56.3
,Aaron Bohlinger,Quinnipiac,D,Gr,32,3,11,14,0.4375,4,34,0,2,0,11,34,0,0,
,Raimonds Vitolins,Miami,F,Sr,31,4,10,14,0.4516,12,47,0,1,1,-13,20,126,116,52.1
,Antonio Fernandez,Colgate,D,Jr,31,5,9,14,0.4516,10,37,0,0,0,-5,25,0,0,
,Brendan Ross,Alaska,F,Fr,31,3,11,14,0.4516,10,52,0,0,0,-11,8,23,28,45.1
,Luke van Why,Robert Morris,D,So,31,2,12,14,0.4516,12,48,0,1,0,-3,51,0,0,
,Nick Marciano,Princeton,D,Jr,30,4,10,14,0.4667,4,51,1,2,0,-5,25,0,0,
,Zach Wagnon,Yale,F,Fr,30,3,11,14,0.4667,18,45,1,0,0,-6,22,174,170,50.6
,George Fegaras,Cornell,D,So,30,1,13,14,0.4667,10,50,0,0,0,1,17,0,0,
,Matt Crasa,Mass.-Lowell,F,Sr,29,5,9,14,0.4828,12,52,1,1,0,1,13,4,8,33.3
,Lars Rodne,Niagara,F,Sr,29,10,4,14,0.4828,6,84,0,3,0,2,7,0,1,0
,Cade Mason,Long Island,D,Jr,29,1,13,14,0.4828,6,60,0,0,0,-1,25,0,0,
,Morgan Winters,New Hampshire,F,Jr,26,2,12,14,0.5385,8,44,1,0,0,4,14,20,16,55.6
,David Jacobs,Princeton,F,Jr,26,3,11,14,0.5385,0,41,0,0,0,-3,18,5,14,26.3
,Tomáš Mazura,St. Lawrence,F,Sr,17,1,13,14,0.8235,4,32,1,0,0,-7,3,125,141,47
542,Ty Henricks,Western Michigan,F,Fr,41,8,5,13,0.3171,8,50,1,0,0,16,8,2,2,50
,Sascha Boumedienne,Boston University,D,Fr,40,3,10,13,0.325,33,33,0,0,0,8,24,0,0,
,Ryan Gordon,Ohio State,F,So,39,5,8,13,0.3333,27,47,1,0,0,-1,24,203,187,52.1
,Erik Bargholtz,Clarkson,F,Jr,39,6,7,13,0.3333,12,49,1,1,1,-2,11,7,9,43.8
,Luke Ashton,Minnesota State,D,Fr,38,5,8,13,0.3421,6,61,0,3,0,10,49,1,0,100
,David Breazeale,Maine,D,Sr,38,3,10,13,0.3421,10,69,2,0,0,15,49,0,1,0
,Cole Galata,Sacred Heart,F,So,38,6,7,13,0.3421,11,32,0,0,0,4,19,5,10,33.3
,Brent Johnson,Ohio State,D,Sr,38,5,8,13,0.3421,4,51,1,0,0,-6,59,0,2,0
,Will Vote,Boston College,F,So,37,8,5,13,0.3514,12,46,2,1,1,6,10,5,19,20.8
,Tyson Dyck,Wisconsin,F,Sr,37,3,10,13,0.3514,10,77,2,0,0,3,8,37,45,45.1
,Anthony Dowd,Arizona State,D,So,37,2,11,13,0.3514,10,39,1,1,0,13,25,0,1,0
,Hoyt Stanley,Cornell,D,So,36,2,11,13,0.3611,40,33,0,0,0,14,44,0,0,
,Jake Kraft,Cornell,F,So,36,7,6,13,0.3611,4,56,1,0,0,5,11,3,9,25
,Griffin Ludtke,Omaha,D,Jr,36,2,11,13,0.3611,21,48,1,0,0,0,20,0,0,
,J.P. Turner,New Hampshire,F,So,35,5,8,13,0.3714,22,59,2,0,1,0,21,7,2,77.8
,Brett Rylance,American Int'l,F,Jr,35,3,10,13,0.3714,12,79,0,1,0,-1,24,262,264,49.8
,John Spetz,Connecticut,D,Gr,35,1,12,13,0.3714,27,56,0,1,0,14,63,3,26,10.3
,Rainers Rullers,RPI,F,Fr,34,5,8,13,0.3824,25,37,0,0,0,-8,15,232,255,47.6
,Trent Powell,Long Island,D,Fr,34,2,11,13,0.3824,8,41,1,1,0,9,33,0,0,
,Jaden Grant,Bowling Green,F,Jr,34,5,8,13,0.3824,20,55,0,1,0,-1,12,241,222,52.1
,James Hong,Ohio State,F,Fr,34,4,9,13,0.3824,17,54,0,0,0,2,11,10,13,43.5
,Jackson Decker,Canisius,D,Gr,34,1,12,13,0.3824,16,46,0,0,0,-7,44,1,0,100
,Jake Hewitt,Sacred Heart,F,Fr,33,5,8,13,0.3939,14,37,2,0,0,5,14,2,5,28.6
,Easton Young,Augustana,D,Fr,33,3,10,13,0.3939,25,30,1,0,0,7,21,0,0,
,Ryan Healey,Harvard,D,Jr,33,4,9,13,0.3939,12,65,0,2,0,-4,26,0,0,
,Ryan Upson,Bentley,F,Jr,33,1,12,13,0.3939,6,32,1,0,0,14,15,5,5,50
,Zach Faremouth,Ferris State,F,Sr,33,8,5,13,0.3939,17,66,2,3,0,-7,16,324,218,59.8
,Ty Gagno,Holy Cross,F,So,33,4,9,13,0.3939,26,53,0,0,1,1,39,176,176,50
,Matt Koethe,Alaska,F,Sr,32,5,8,13,0.4063,14,82,1,1,0,-8,7,7,18,28
,Luciano Wilson,Minnesota State,F,Jr,32,7,6,13,0.4063,24,63,1,0,0,0,5,2,3,40
,Blake Steenerson,Vermont,F,Fr,32,5,8,13,0.4063,23,38,0,1,0,5,13,2,1,66.7
,Peyton Platter,Alaska,F,Fr,32,2,11,13,0.4063,24,61,0,0,1,-6,29,91,144,38.7
,Dominick Campione,Stonehill,D,So,31,3,10,13,0.4194,30,36,0,1,0,-8,22,1,0,100
,David Ma,Princeton,D,Sr,30,6,7,13,0.4333,33,39,0,2,0,0,38,0,0,
,Lucas Buzziol,Union,F,Fr,29,5,8,13,0.4483,14,41,1,0,0,-3,16,169,188,47.3
,Tyler Duke,Michigan,D,Sr,29,5,8,13,0.4483,33,37,0,0,0,-2,38,0,0,
,Tyler Hennen,Augustana,F,Fr,28,6,7,13,0.4643,21,40,1,1,0,11,9,1,4,20
,Gavin O'Connell,Michigan State,F,So,28,6,7,13,0.4643,10,57,2,0,0,5,8,4,3,57.1
,Daniel Panetta,Colgate,F,Jr,25,10,3,13,0.52,12,71,3,2,0,10,11,143,154,48.1
,Simon Labelle,Colgate,F,Jr,25,1,12,13,0.52,8,45,0,0,0,1,5,0,0,
,Trevor Connelly,Providence,F,Fr,23,4,9,13,0.5652,29,63,1,1,0,-13,12,2,4,33.3
,Oskar Jellvik,Boston College,F,Jr,23,4,9,13,0.5652,10,39,0,0,0,6,7,24,46,34.3
,Lynden Breen,Maine,F,Gr,22,7,6,13,0.5909,18,52,0,1,0,5,10,141,129,52.2
585,Cale Ashcroft,Denver,D,So,44,4,8,12,0.2727,8,45,3,0,0,8,29,0,0,
,Cole Crusberg-Roseen,Western Michigan,D,So,42,3,9,12,0.2857,10,60,0,0,0,25,62,0,0,
,Tristan Fraser,Connecticut,F,Jr,39,4,8,12,0.3077,18,45,1,0,0,0,15,29,31,48.3
,Beckett Hendrickson,Minnesota,F,Fr,39,3,9,12,0.3077,18,61,0,0,0,-1,11,0,3,0
,Elliott Groenewold,Quinnipiac,D,Fr,38,4,8,12,0.3158,18,56,2,0,0,5,69,0,0,
,Adam Marshall,Army,F,Fr,38,7,5,12,0.3158,33,93,1,0,0,-3,16,1,5,16.7
,Stanley Cooley,Colorado College,F,Sr,37,6,6,12,0.3243,28,72,2,1,0,-17,19,280,243,53.5
,Michael Colella,Canisius,F,Gr,37,4,8,12,0.3243,6,41,1,0,0,-10,6,8,21,27.6
,Trevor Taulien,Ferris State,D,So,36,3,9,12,0.3333,33,62,0,0,0,-11,38,1,11,8.3
,Jordan Biro,American Int'l,F,Gr,36,3,9,12,0.3333,6,56,0,1,0,-7,13,0,0,
,Brock Bremer,Omaha,F,Gr,36,4,8,12,0.3333,20,72,0,2,0,-3,20,2,7,22.2
,Oscar Geschwind,American Int'l,F,Sr,36,5,7,12,0.3333,4,55,1,0,0,-3,26,15,24,38.5
,Ralfs Bergmanis,Minnesota State,D,Jr,36,3,9,12,0.3333,29,33,2,0,0,16,30,1,3,25
,Luke Reid,New Hampshire,D,Gr,35,1,11,12,0.3429,10,63,0,0,0,-7,44,0,0,
,Isac Jonsson,Mass.-Lowell,D,Sr,35,2,10,12,0.3429,4,69,0,2,0,-2,19,1,0,100
,Jake Boltmann,Northeastern,D,Gr,35,2,10,12,0.3429,39,24,0,0,0,-2,62,0,0,
,Anthony Kehrer,Wisconsin,D,Gr,35,1,11,12,0.3429,14,45,0,0,0,13,43,0,0,
,Mark Estapa,Michigan,F,Sr,35,2,10,12,0.3429,32,49,0,1,0,-2,19,304,238,56.1
,William Ahlrik,Lake Superior,F,Fr,35,6,6,12,0.3429,24,42,1,0,0,1,8,237,175,57.5
,Philippe Lapointe,Michigan,F,Gr,34,6,6,12,0.3529,10,30,0,0,0,3,8,2,5,28.6
,Danny Weight,American Int'l,F,Gr,34,5,7,12,0.3529,37,49,0,1,0,-8,26,15,19,44.1
,Matthew Campbell,Michigan Tech,D,So,34,6,6,12,0.3529,26,60,0,3,0,7,34,0,1,0
,Valtteri Piironen,Long Island,D,Jr,34,1,11,12,0.3529,8,35,0,0,0,8,61,0,1,0
,Dylan Lugris,Penn State,F,Sr,34,4,8,12,0.3529,6,48,1,1,0,-8,8,0,3,0
,Frank Ireland,Stonehill,F,Sr,34,6,6,12,0.3529,26,64,0,1,0,-10,10,0,4,0
,Michael Quinn,Miami,D,Fr,34,2,10,12,0.3529,4,50,0,1,0,-26,29,0,0,
,Spencer Young,Niagara,F,Fr,34,7,5,12,0.3529,19,48,0,0,1,5,20,109,110,49.8
,Connor Gregga,Long Island,F,Gr,33,4,8,12,0.3636,38,59,0,1,0,-1,28,217,224,49.2
,Jake Rozzi,Ohio State,F,Fr,33,5,7,12,0.3636,2,40,3,0,0,-2,4,0,1,0
,Isaac Tremblay,St. Lawrence,F,Fr,33,4,8,12,0.3636,25,52,0,0,0,-20,16,185,254,42.1
,Justin Solovey,Harvard,F,Fr,33,5,7,12,0.3636,16,59,0,0,0,4,15,2,6,25
,Michael Emerson,Merrimack,F,Jr,32,6,6,12,0.375,0,31,0,0,0,1,17,62,115,35
,William Elias,Holy Cross,D,So,32,5,7,12,0.375,16,38,1,1,1,4,39,0,0,
,Logan Hensler,Wisconsin,D,Fr,32,2,10,12,0.375,27,50,0,1,0,-13,30,0,0,
,Ethan Mistry,Brown,D,So,32,2,10,12,0.375,6,45,0,0,0,4,27,0,0,
,Luca Münzenberger,Vermont,D,Sr,31,5,7,12,0.3871,18,40,0,0,0,11,21,0,1,0
,Alex Krause,Dartmouth,F,Jr,31,4,8,12,0.3871,0,37,0,0,0,13,11,3,2,60
,Philip Tresca,Harvard,F,Jr,31,4,8,12,0.3871,6,45,1,0,0,1,11,104,128,44.8
,Brendan Clark,Brown,F,Sr,31,6,6,12,0.3871,30,47,1,0,0,2,9,18,17,51.4
,Cole Kodsi,Canisius,F,Gr,31,4,8,12,0.3871,8,70,1,0,0,-6,24,19,38,33.3
,Dominik Bartecko,Mercyhurst,F,Fr,31,6,6,12,0.3871,2,50,0,3,0,-12,10,0,1,0
,Donovan Frias,Yale,F,Fr,30,7,5,12,0.4,20,65,0,3,0,-11,21,188,275,40.6
,Joaquim Lemay,Northeastern,D,Sr,30,3,9,12,0.4,29,58,0,1,0,-11,49,0,0,
,Jake Southgate,Lindenwood,F,So,30,5,7,12,0.4,10,56,0,0,0,-1,8,3,8,27.3
,Dylan Contreras,Alaska-Anchorage,F,Fr,29,8,4,12,0.4138,6,35,1,0,0,-6,7,129,116,52.7
,John Evans,Lindenwood,F,Jr,28,4,8,12,0.4286,6,40,1,0,0,0,7,1,9,10
,Libor Nemec,Mass.-Lowell,F,Fr,26,6,6,12,0.4615,14,49,2,3,0,-9,13,56,75,42.7
,Myles Hilman,Omaha,F,Fr,25,6,6,12,0.48,4,51,1,0,0,14,6,2,2,50
,Reagan Milburn,Lake Superior,F,So,24,7,5,12,0.5,18,50,0,2,0,-5,1,1,1,50
,Will Margel,Mercyhurst,F,Sr,24,6,6,12,0.5,16,49,0,2,0,-17,1,1,3,25
,Owen Bohn,Augustana,F,So,23,6,6,12,0.5217,8,37,0,0,0,1,12,3,5,37.5
,Teddy Lagerbäck,Stonehill,F,Jr,19,6,6,12,0.6316,4,61,1,0,0,6,6,8,7,53.3
637,Larry Keenan,Massachusetts,D,Fr,40,4,7,11,0.275,16,75,0,0,0,16,33,0,0,
,Viking Gustafsson Nyberg,Connecticut,D,So,39,1,10,11,0.2821,27,36,0,0,0,9,62,0,0,
,Ethan Whitcomb,Connecticut,F,Fr,39,6,5,11,0.2821,47,52,1,2,0,3,15,159,227,41.2
,Casy Laylin,St. Thomas,F,Fr,38,4,7,11,0.2895,8,55,2,0,0,-2,10,2,3,40
,Jared Mangan,Clarkson,F,Fr,38,6,5,11,0.2895,10,69,2,4,0,0,13,74,60,55.2
,Mason Poolman,St. Thomas,D,So,38,4,7,11,0.2895,13,44,1,0,0,-9,26,0,1,0
,Ethan Gauer,St. Thomas,D,Gr,38,2,9,11,0.2895,26,27,0,0,0,-6,28,0,3,0
,Michael Sacco,Army,F,Sr,38,2,9,11,0.2895,35,60,0,0,0,-7,57,204,269,43.1
,Ian Murphy,Notre Dame,F,Gr,38,4,7,11,0.2895,24,46,0,0,0,-5,15,88,112,44
,Tommi Männistö,Michigan State,F,So,37,3,8,11,0.2973,6,67,0,0,1,13,13,0,1,0
,Charlie Leddy,Quinnipiac,D,Jr,37,1,10,11,0.2973,12,41,0,0,0,17,45,0,0,
,Michael Suda,Cornell,D,Sr,36,0,11,11,0.3056,24,38,0,0,0,12,33,0,0,
,Sam Court,Arizona State,D,Fr,36,3,8,11,0.3056,16,66,1,1,0,1,38,0,0,
,Nolan Krenzen,Omaha,D,Gr,36,0,11,11,0.3056,18,38,0,0,0,5,43,0,0,
,Drew Fortescue,Boston College,D,So,36,0,11,11,0.3056,42,38,0,0,0,28,29,0,0,
,Johnny Druskinis,Lake Superior,D,Fr,36,4,7,11,0.3056,30,56,1,4,0,-16,28,2,0,100
,Grant Ahcan,St. Cloud State,F,Jr,36,5,6,11,0.3056,16,37,1,0,2,-3,21,1,5,16.7
,Josh Eernisse,Michigan,F,Jr,36,1,10,11,0.3056,34,56,0,0,0,0,24,1,7,12.5
,Charles Tardif,Sacred Heart,F,Fr,35,2,9,11,0.3143,14,24,0,0,0,5,19,172,140,55.1
,Trent Sambrook,Mercyhurst,D,So,35,0,11,11,0.3143,18,43,0,0,0,-21,64,0,0,
,Evan McIntyre,Augustana,D,Sr,35,1,10,11,0.3143,24,30,0,0,0,7,23,0,0,
,Philippe Chapleau,St. Lawrence,D,Sr,35,3,8,11,0.3143,12,29,1,1,0,-17,45,0,1,0
,Sean James,Mercyhurst,F,So,34,3,8,11,0.3235,10,57,0,0,0,-10,9,0,0,
,Joel Kjellberg,Arizona State,D,Fr,34,0,11,11,0.3235,12,26,0,0,0,6,38,0,0,
,Tynan Ewart,Northern Michigan,D,So,34,1,10,11,0.3235,4,39,0,0,0,-23,72,0,0,
,Lucas St. Louis,Harvard,D,Fr,33,2,9,11,0.3333,12,35,1,1,0,-6,28,0,0,
,Eric Charpentier,Dartmouth,D,So,33,3,8,11,0.3333,26,37,0,0,0,14,42,0,0,
,Alfred Lindberg,American Int'l,F,So,33,7,4,11,0.3333,4,77,2,1,0,-17,13,232,214,52
,Joseph Grainda,Stonehill,F,So,33,5,6,11,0.3333,15,43,0,0,0,2,8,3,5,37.5
,Grayson Dietrich,Niagara,F,Jr,32,5,6,11,0.3438,33,34,1,0,1,5,19,4,5,44.4
,Ross Mitton,Maine,F,Gr,32,4,7,11,0.3438,38,51,1,1,0,10,29,3,5,37.5
,Jason Siedem,New Hampshire,F,So,32,3,8,11,0.3438,4,26,0,0,0,-3,9,1,6,14.3
,Wyatt Schingoethe,Western Michigan,F,Sr,31,5,6,11,0.3548,2,32,1,0,0,10,10,1,3,25
,Simon Tassy,Wisconsin,F,Sr,31,6,5,11,0.3548,10,60,2,1,0,-11,8,4,5,44.4
,Jaeden Mercier,Lindenwood,F,So,30,8,3,11,0.3667,4,50,0,3,0,-2,6,4,5,44.4
,Hunter McCoy,Army,F,Sr,30,4,7,11,0.3667,10,40,2,0,0,4,11,28,31,47.5
,Dylan Herzog,Yale,D,Sr,30,2,9,11,0.3667,33,31,1,1,0,-19,58,0,0,
,Zach Aben,Stonehill,F,Fr,30,4,7,11,0.3667,10,54,0,0,1,-14,23,200,243,45.1
,Will Richter,Yale,F,So,30,5,6,11,0.3667,14,41,0,0,1,-2,15,11,11,50
,Dimitri Mikrogiannakis,RIT,D,Gr,30,4,7,11,0.3667,17,57,0,0,0,-6,78,0,1,0
,Connor Sullivan,Yale,D,Sr,30,2,9,11,0.3667,24,40,0,1,0,-12,47,0,0,
,Kristof Papp,Lindenwood,F,Sr,29,4,7,11,0.3793,2,56,2,2,0,-1,19,246,208,54.2
,Zach Schulz,Wisconsin,D,So,28,2,9,11,0.3929,10,30,1,0,0,0,27,0,0,
,Jack Budd,Canisius,D,So,28,1,10,11,0.3929,12,50,0,0,0,-8,52,0,0,
,Alex Konovalov,Princeton,F,Sr,27,3,8,11,0.4074,6,27,1,0,0,2,12,5,9,35.7
,Cody Laskosky,Wisconsin,F,Gr,27,7,4,11,0.4074,4,42,1,1,1,6,10,1,3,25
,Will Felicio,Michigan,D,Fr,25,2,9,11,0.44,2,15,0,0,0,12,6,0,0,
,Owen Baumgartner,Augustana,D,So,21,2,9,11,0.5238,21,46,1,0,0,4,10,0,0,
,Red Savage,Michigan State,F,Sr,20,5,6,11,0.55,6,35,0,0,1,6,7,96,91,51.3
,Riley Wallack,Long Island,F,Jr,14,6,5,11,0.7857,8,31,1,2,1,4,5,143,122,54
687,Nathan McBrayer,Ohio State,D,So,40,4,6,10,0.25,22,47,0,1,0,9,42,0,0,
,Linden Alger,Massachusetts,D,Gr,40,3,7,10,0.25,10,49,0,0,0,5,23,0,0,
,John Driscoll,Sacred Heart,D,Sr,39,2,8,10,0.2564,14,49,0,1,0,2,55,0,0,
,Garrett Szydlowski,Western Michigan,F,So,39,3,7,10,0.2564,4,33,1,0,0,11,15,0,10,0
,Carter Slaggert,Notre Dame,F,So,38,4,6,10,0.2632,16,38,0,0,0,-7,20,44,70,38.6
,Luc Laylin,St. Thomas,F,Jr,38,4,6,10,0.2632,18,45,2,1,1,-5,8,216,208,50.9
,Brandon Chabrier,Maine,D,Jr,37,0,10,10,0.2703,25,59,0,0,0,10,36,1,0,100
,Chase Yoder,Providence,F,Gr,37,5,5,10,0.2703,18,92,0,1,0,5,19,366,251,59.3
,Gavin Lindberg,Colorado College,F,Fr,37,5,5,10,0.2703,8,52,0,1,0,-11,7,119,95,55.6
,Braden Doyle,Niagara,D,Gr,37,1,9,10,0.2703,12,46,0,1,0,4,39,0,0,
,Gavyn Thoreson,St. Cloud State,F,Fr,36,6,4,10,0.2778,36,63,0,0,0,-6,10,2,5,28.6
,Connor Eddy,Mass.-Lowell,F,Jr,36,5,5,10,0.2778,32,63,1,0,0,7,7,10,7,58.8
,Eric Parker,Bowling Green,D,Sr,36,1,9,10,0.2778,6,39,0,0,0,-4,26,0,0,
,Nick Young,Union,D,Jr,36,2,8,10,0.2778,18,53,0,0,0,12,47,0,0,
,Callum Arnott,Minnesota-Duluth,F,Fr,36,6,4,10,0.2778,2,60,0,4,0,-16,9,119,166,41.8
,TJ Schweighardt,Mass.-Lowell,D,Jr,36,0,10,10,0.2778,6,40,0,0,0,1,46,0,0,
,Trevor Kukkonen,Michigan Tech,F,Jr,35,3,7,10,0.2857,6,46,0,0,0,-2,13,2,2,50
,Colton Huard,New Hampshire,D,Sr,35,0,10,10,0.2857,22,64,0,0,0,-6,48,0,0,
,Caleb MacDonald,North Dakota,D,So,35,3,7,10,0.2857,42,51,0,0,0,7,68,0,0,
,Mason McCormick,Air Force,F,Jr,35,5,5,10,0.2857,41,72,3,1,0,-7,16,298,272,52.3
,Fisher Scott,Colorado College,D,Fr,34,3,7,10,0.2941,12,30,1,0,0,0,28,1,1,50
,Casper Nassen,Miami,F,Fr,34,6,4,10,0.2941,10,52,1,4,0,-22,15,1,2,33.3
,Christophe Fillion,Miami,F,Gr,34,4,6,10,0.2941,16,52,0,1,0,-25,19,38,45,45.8
,Ryan Sullivan,Miami,F,Gr,34,6,4,10,0.2941,8,41,0,3,0,-11,26,216,221,49.4
,Will Dawson,Air Force,F,Fr,34,2,8,10,0.2941,10,58,0,0,0,0,22,0,0,
,Andrius Kulbis-Marino,Long Island,D,Gr,34,3,7,10,0.2941,9,38,1,0,0,6,42,0,2,0
,Josef Mysak,Merrimack,D,Gr,34,2,8,10,0.2941,25,44,0,0,0,5,50,1,0,100
,Mason Langenbrunner,Harvard,D,Jr,33,6,4,10,0.303,24,52,1,3,0,3,32,0,0,
,Riley Brueck,Union,F,Fr,33,3,7,10,0.303,6,31,0,0,0,-1,25,1,1,50
,Brendan Lamb,Mercyhurst,F,Fr,33,2,8,10,0.303,4,41,0,1,0,-19,19,187,253,42.5
,Chase McLane,Colorado College,F,Gr,33,5,5,10,0.303,26,35,0,0,0,1,14,32,24,57.1
,McKay Hayes,Robert Morris,F,So,33,4,6,10,0.303,11,60,1,0,0,-5,14,10,15,40
,Ivan Zadvernyuk,Brown,F,Fr,32,3,7,10,0.3125,33,56,0,0,0,-1,16,7,10,41.2
,George Krotiris,Robert Morris,F,So,32,4,6,10,0.3125,20,55,0,2,0,-6,14,53,61,46.5
,Jack Anderson,Lindenwood,D,Jr,32,1,9,10,0.3125,14,55,0,1,0,-5,44,0,1,0
,Holden Doell,Ferris State,F,So,31,2,8,10,0.3226,12,39,1,0,0,-2,10,73,103,41.5
,Charles Banquier,Stonehill,D,So,31,2,8,10,0.3226,26,35,0,0,0,-1,43,0,0,
,Ryan Taylor,Clarkson,F,Jr,31,3,7,10,0.3226,4,52,1,3,0,-9,13,6,4,60
,Louis Jamernik V,North Dakota,F,Gr,30,4,6,10,0.3333,29,31,2,1,0,3,18,105,89,54.1
,Aidyn Hutchinson,Northern Michigan,F,Fr,30,4,6,10,0.3333,16,43,0,0,0,-6,10,2,2,50
,Patrik Satosaari,Bemidji State,D,Jr,30,3,7,10,0.3333,4,23,0,0,0,-8,41,0,0,
,Tyler Young,Merrimack,F,Jr,29,6,4,10,0.3448,40,55,1,0,0,-4,23,1,5,16.7
,Noah de la Durantaye,Princeton,D,Sr,29,4,6,10,0.3448,8,56,2,2,0,-12,31,0,0,
,Nick Moldenhauer,Michigan,F,So,29,3,7,10,0.3448,4,34,0,0,0,1,9,16,10,61.5
,Miles Gunty,Princeton,F,Fr,29,3,7,10,0.3448,4,35,0,0,0,-4,5,3,4,42.9
,Tyler Loughman,Lindenwood,F,Fr,28,4,6,10,0.3571,4,26,1,0,0,6,10,2,3,40
,Jacob Conrad,Lake Superior,D,Fr,28,6,4,10,0.3571,4,40,0,3,0,8,19,0,0,
,Dylan Finlay,Alaska-Anchorage,D,Jr,28,4,6,10,0.3571,8,29,1,2,0,-11,21,1,0,100
,Ty Naaykens,St. Lawrence,F,Sr,27,5,5,10,0.3704,19,43,0,2,1,-9,18,32,39,45.1
,"Jimmy Dowd, Jr.",Penn State,D,Gr,27,1,9,10,0.3704,21,41,0,0,0,-5,28,0,0,
,Brady Hunter,Stonehill,F,So,27,3,7,10,0.3704,8,28,0,2,0,-8,3,5,4,55.6
,Xavier Henry,Vermont,D,Jr,26,4,6,10,0.3846,10,23,0,0,1,-12,29,0,0,
,Max Dukovac,Miami,F,Jr,25,5,5,10,0.4,14,33,0,2,0,-14,12,1,5,16.7
,Jacob Badal,Ferris State,F,Jr,25,4,6,10,0.4,6,48,0,1,0,0,9,1,6,14.3
,Charlie Lurie,Omaha,F,So,20,4,6,10,0.5,28,45,0,3,0,-7,3,1,2,33.3
,Cruz Lucius,Arizona State,F,Jr,19,2,8,10,0.5263,14,38,0,1,0,-7,7,0,0,
,Will Horcoff,Michigan,F,Fr,18,4,6,10,0.5556,6,44,0,3,0,-4,2,3,5,37.5
744,Zack Sharp,Western Michigan,D,Fr,42,5,4,9,0.2143,12,60,2,0,0,19,29,0,0,
,Connor Caponi,Denver,F,Gr,42,5,4,9,0.2143,65,39,1,0,0,8,25,133,103,56.4
,Will Hillman,Minnesota State,F,Sr,39,3,6,9,0.2308,23,56,1,0,0,7,31,181,277,39.5
,Tom Messineo,Connecticut,D,Jr,39,1,8,9,0.2308,20,42,0,0,0,19,61,0,0,
,Cade Christenson,Penn State,D,Fr,39,2,7,9,0.2308,10,45,0,0,0,23,79,0,1,0
,Will Staring,Air Force,D,So,39,1,8,9,0.2308,26,81,0,1,0,-8,53,0,0,
,Hagen Burrows,Denver,F,Fr,39,1,8,9,0.2308,14,33,0,0,0,5,11,0,0,
,Nick Carabin,Connecticut,D,Gr,39,3,6,9,0.2308,16,60,0,0,0,7,27,0,0,
,Pierce Patterson,Army,D,So,38,2,7,9,0.2368,12,43,1,0,0,-3,31,0,0,
