Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
503,John Beaton,RPI,F,So,41,4,9,13,0.3171,8,59,2,1,0,-8,10,196,239,45.1
,Jake Boltmann,Notre Dame,D,So,40,1,12,13,0.325,28,46,0,0,0,5,53,0,0,
,Elliott McDermott,Colgate,D,So,40,2,11,13,0.325,22,81,1,0,0,9,30,0,0,
,Aiden Hansen-Bukata,RIT,D,So,38,2,11,13,0.3421,10,47,1,0,0,4,34,0,0,
,Mason Nevers,Minnesota,F,So,38,6,7,13,0.3421,0,41,2,4,0,7,12,4,2,66.7
,Tanner Laderoute,Minnesota-Duluth,F,Sr,38,10,3,13,0.3421,10,57,0,1,1,-3,20,0,0,
,Ryan Richardson,Clarkson,F,Fr,37,3,10,13,0.3514,43,33,0,0,1,5,22,83,120,40.9
,Eric Parker,Bowling Green,D,Fr,37,1,12,13,0.3514,2,40,0,0,0,-7,28,0,0,
,Philippe Chapleau,St. Lawrence,D,Fr,36,4,9,13,0.3611,2,22,0,0,0,2,32,1,0,100
,Owen Norton,Mercyhurst,D,Sr,36,3,10,13,0.3611,52,43,1,1,0,-8,34,0,0,
,Harrison Rees,Connecticut,D,Jr,36,3,10,13,0.3611,10,60,1,0,0,12,49,0,1,0
,Bo Hanson,Northern Michigan,D,Sr,36,3,10,13,0.3611,29,41,0,1,1,9,31,0,0,
,Ryland Mosley,Michigan Tech,F,So,36,5,8,13,0.3611,18,65,0,0,0,-4,14,2,3,40
,Jordan Power,Clarkson,D,So,36,4,9,13,0.3611,28,35,0,0,0,9,56,0,0,
,Cameron Recchi,St. Thomas,F,Fr,35,5,8,13,0.3714,14,30,0,3,0,-34,17,1,2,33.3
,Logan Drevitch,Merrimack,F,Sr,35,5,8,13,0.3714,18,71,1,2,0,-10,16,32,44,42.1
,Jordan Biro,Colorado College,F,So,35,6,7,13,0.3714,4,62,0,3,0,-8,13,0,0,
,T.J. Lloyd,Bowling Green,D,Jr,35,1,12,13,0.3714,20,39,0,0,0,-5,27,0,1,0
,Marshall Rifai,Harvard,D,Sr,35,5,8,13,0.3714,20,50,0,1,0,23,43,1,0,100
,Marshall Moise,Ferris State,F,Sr,34,10,3,13,0.3824,50,69,2,0,0,-13,18,1,3,25
,Brendon Michaelian,Ferris State,D,Sr,34,1,12,13,0.3824,10,64,1,1,0,-5,58,1,0,100
,Nick Boyagian,Sacred Heart,F,Sr,34,3,10,13,0.3824,2,56,0,2,0,-14,9,0,3,0
,Aidan Fulp,Western Michigan,D,So,34,2,11,13,0.3824,38,48,0,0,0,8,28,0,1,0
,Andrew Lucas,Vermont,D,Jr,34,3,10,13,0.3824,8,80,0,0,0,-5,42,0,0,
,Nolan Welsh,Long Island,F,So,33,5,8,13,0.3939,12,47,0,0,0,-18,18,108,153,41.4
,Mark Cheremeta,Ohio State,F,Jr,33,5,8,13,0.3939,8,52,2,1,0,15,7,0,0,
,Joe Dunlap,Ohio State,F,So,32,7,6,13,0.4063,28,64,1,0,0,8,6,2,1,66.7
,Alex DiPaolo,Colgate,F,Fr,31,4,9,13,0.4194,33,24,0,0,0,9,7,65,65,50
,Michael Maloney,Brown,F,Sr,31,10,3,13,0.4194,18,40,0,2,0,-18,31,297,339,46.7
,Luke Krys,Brown,D,Jr,31,3,10,13,0.4194,38,60,1,1,0,-30,100,0,0,
,Adam Robbins,Princeton,F,So,31,5,8,13,0.4194,2,43,0,1,0,-9,19,222,217,50.6
,Keenan Suthers,Maine,F,Sr,30,5,8,13,0.4333,23,58,1,1,0,-2,7,106,103,50.7
,Matt Miller,Omaha,F,So,30,10,3,13,0.4333,14,51,5,4,1,4,12,2,2,50
,Chase McLane,Penn State,F,So,30,3,10,13,0.4333,22,53,1,0,0,0,16,272,244,52.7
,Ethan Stewart,Ferris State,F,Sr,30,5,8,13,0.4333,23,48,0,2,0,-8,13,4,4,50
,Aaron Bohlinger,Massachusetts,D,So,28,2,11,13,0.4643,4,29,1,1,0,3,26,0,0,
,Ian Carpentier,Yale,F,So,26,8,5,13,0.5,23,41,2,0,0,1,9,0,4,0
,Ty Mueller,Omaha,F,Fr,24,8,5,13,0.5417,2,41,0,4,0,-7,10,147,147,50
,Johnny Walker,Arizona State,F,Sr,23,6,7,13,0.5652,18,40,1,3,0,0,12,4,6,40
,Paul Washe,Western Michigan,F,Sr,19,8,5,13,0.6842,12,52,2,3,1,6,10,214,175,55
543,Garrett Van Wyhe,Michigan,F,Sr,42,6,6,12,0.2857,42,78,0,0,2,0,15,151,242,38.4
,Wyatt Aamodt,Minnesota State,D,Sr,41,6,6,12,0.2927,33,50,1,1,0,21,56,0,0,
,Jeff Stewart,Colgate,F,Sr,40,5,7,12,0.3,41,49,1,0,0,-2,18,356,248,58.9
,Josh Groll,Minnesota State,F,So,40,4,8,12,0.3,4,57,1,1,0,12,25,10,15,40
,Matt DeMelis,Northeastern,F,Jr,39,4,8,12,0.3077,2,46,2,0,0,6,31,128,154,45.4
,Shane Sellar,RPI,F,Sr,39,7,5,12,0.3077,10,67,2,1,0,-4,22,0,0,
,Christian Sarlo,Penn State,F,So,38,5,7,12,0.3158,16,66,3,1,0,-4,6,0,1,0
,Luka Maver,American Int'l,F,Sr,38,6,6,12,0.3158,16,78,0,0,1,0,21,17,17,50
,Jack Perbix,Minnesota,F,Jr,38,5,7,12,0.3158,18,38,2,0,0,2,18,90,124,42.1
,Kirby Proctor,Omaha,D,Jr,37,5,7,12,0.3243,20,51,2,0,0,8,39,0,0,
,Tyler Gratton,Penn State,F,Jr,37,9,3,12,0.3243,24,74,1,1,0,-4,28,4,4,50
,John Gelatt,Holy Cross,F,Fr,36,2,10,12,0.3333,8,64,1,2,0,-4,15,12,10,54.5
,Blake Evennou,Ferris State,D,Jr,36,4,8,12,0.3333,28,67,0,0,0,-14,44,0,0,
,Casey Carreau,Boston College,F,Sr,36,6,6,12,0.3333,21,68,0,1,1,-10,36,1,6,14.3
,Todd Goehring,Sacred Heart,F,Sr,36,9,3,12,0.3333,10,81,2,2,0,-4,10,7,4,63.6
,Bryan Yoon,Colorado College,D,Sr,36,1,11,12,0.3333,10,49,0,0,0,1,61,0,1,0
,William Lemay,Vermont,F,Jr,35,5,7,12,0.3429,2,66,1,1,0,-11,15,0,1,0
,Geoff Kitt,Mercyhurst,F,Sr,35,3,9,12,0.3429,6,28,0,0,0,-2,20,226,280,44.7
,Ross Mitton,Colgate,F,So,35,5,7,12,0.3429,0,38,2,1,0,-9,36,0,0,
,Grant Loven,St. Thomas,F,Sr,35,7,5,12,0.3429,18,52,0,4,1,-18,18,232,264,46.8
,Matt Koopman,Providence,F,Sr,35,5,7,12,0.3429,2,40,0,0,1,2,19,1,1,50
,Kristof Papp,Michigan State,F,So,34,2,10,12,0.3529,8,41,1,1,0,-13,16,265,181,59.4
,Roman Ahcan,Wisconsin,F,Sr,34,5,7,12,0.3529,99,89,0,4,0,-12,13,3,3,50
,Zakary Karpa,Harvard,F,Fr,33,6,6,12,0.3636,6,50,2,1,1,9,10,168,176,48.8
,Danny Weight,Colorado College,F,So,32,1,11,12,0.375,41,47,0,0,0,-5,7,1,2,33.3
,Kalle Eriksson,New Hampshire,D,Jr,32,0,12,12,0.375,12,51,0,0,0,-21,24,1,0,100
,Marko Reifenberger,Mercyhurst,F,So,32,6,6,12,0.375,21,36,1,0,0,4,10,107,134,44.4
,Clayton Phillips,Penn State,D,Sr,32,5,7,12,0.375,16,66,0,2,0,12,26,0,0,
,Max Dorrington,St. Lawrence,F,So,32,8,4,12,0.375,47,52,1,1,0,-8,7,164,171,49
,Patrick Guzzo,Ohio State,F,So,31,6,6,12,0.3871,16,45,1,0,1,9,21,140,108,56.5
,Anthony Vincent,Holy Cross,F,Sr,31,5,7,12,0.3871,21,66,1,1,0,0,44,5,10,33.3
,Kyler Grundy,St. Thomas,F,Fr,31,7,5,12,0.3871,14,41,0,3,0,-17,13,56,77,42.1
,Kohei Sato,Bentley,F,Sr,31,5,7,12,0.3871,26,46,1,0,1,-8,9,10,5,66.7
,Joey Musa,Dartmouth,F,So,31,3,9,12,0.3871,12,37,0,2,0,-5,26,44,59,42.7
,Riley Hughes,Northeastern,F,Jr,31,2,10,12,0.3871,16,56,0,0,1,3,20,2,1,66.7
,Cole Donhauser,Yale,F,Jr,30,4,8,12,0.4,43,40,1,0,0,-3,19,3,15,16.7
,Michael Mancinelli,Arizona State,F,So,30,2,10,12,0.4,6,54,0,0,0,-9,18,138,169,45
,Robert Cronin,New Hampshire,F,Fr,30,7,5,12,0.4,16,65,0,2,0,-5,6,4,1,80
,Ryan Savage,Miami,F,Jr,30,9,3,12,0.4,16,48,3,3,0,-7,16,2,0,100
,Christian O'Neill,Princeton,F,Sr,30,2,10,12,0.4,27,66,1,1,0,-4,28,156,191,45
,Harrison Israels,Alaska,F,So,29,4,8,12,0.4138,14,51,0,3,0,6,23,206,197,51.1
,Samuli Niinisaari,Brown,D,Jr,29,1,11,12,0.4138,10,53,0,0,0,-5,48,0,0,
,Mitch Deelstra,Ferris State,F,So,28,4,8,12,0.4286,22,60,0,0,0,-6,5,8,5,61.5
,Jacob Schmidt-Svejstrup,Maine,F,Sr,28,4,8,12,0.4286,8,64,0,1,0,-1,14,2,2,50
,Danny Pearson,Bentley,F,Fr,27,6,6,12,0.4444,17,40,1,3,0,4,15,12,4,75
,Briggs Gammill,Yale,F,Fr,27,3,9,12,0.4444,18,65,1,2,0,-9,18,111,141,44
,Mitch Machlitt,Army,F,So,26,3,9,12,0.4615,4,41,0,0,0,-7,8,0,0,
,Chase Dubois,Alaska,F,Jr,26,5,7,12,0.4615,2,44,2,3,0,-8,6,1,0,100
,Luke Orysiuk,Bentley,D,Sr,26,5,7,12,0.4615,24,52,1,0,0,-1,29,0,0,
,Joe Cassetti,Miami,F,Jr,25,6,6,12,0.48,19,44,0,2,0,-6,12,133,106,55.6
,Mickey Burns,Mercyhurst,F,So,23,4,8,12,0.5217,2,44,0,3,0,2,4,20,21,48.8
,Matt Hubbarde,Dartmouth,F,Fr,22,6,6,12,0.5455,4,19,0,2,0,-6,14,10,19,34.5
,Griffin Loughran,Michigan State,F,Sr,22,3,9,12,0.5455,34,31,1,2,0,-8,14,0,0,
596,Jesse Jacques,Minnesota-Duluth,F,Sr,42,7,4,11,0.2619,16,66,0,0,0,6,21,213,234,47.7
,Kyle Mayhew,Denver,D,Sr,40,2,9,11,0.275,19,33,0,0,0,16,43,0,0,
,Tommy Bergsland,Colgate,D,Fr,40,4,7,11,0.275,33,60,1,0,0,15,46,0,0,
,Connor Kelley,Minnesota-Duluth,D,So,39,2,9,11,0.2821,20,35,0,2,0,12,35,0,0,
,Luke Morgan,Michigan,F,Sr,39,4,7,11,0.2821,2,46,0,0,0,6,12,32,22,59.3
,Chase Yoder,Providence,F,So,38,5,6,11,0.2895,14,80,1,0,1,3,17,307,271,53.1
,Andrew Rinaldi,RIT,F,Jr,37,6,5,11,0.2973,39,59,1,0,1,-8,21,0,4,0
,Matt Slick,Holy Cross,D,Sr,37,4,7,11,0.2973,16,49,1,0,0,-10,60,0,0,
,Sam Stange,Wisconsin,F,So,37,4,7,11,0.2973,6,81,0,1,0,-11,27,41,53,43.6
,David Gucciardi,Michigan State,D,Fr,36,5,6,11,0.3056,22,70,1,2,0,-15,44,0,1,0
,Tristan Broz,Minnesota,F,Fr,36,6,5,11,0.3056,10,51,1,0,0,5,1,10,11,47.6
,Brian Kramer,American Int'l,D,So,36,3,8,11,0.3056,32,43,1,1,0,16,19,0,0,
,Mason Waite,St. Lawrence,D,Fr,36,3,8,11,0.3056,14,58,0,1,0,-19,34,0,0,
,Carter King,Denver,F,So,36,3,8,11,0.3056,2,39,1,0,1,5,5,10,7,58.8
,Ethan Edwards,Michigan,D,Fr,36,3,8,11,0.3056,16,47,0,0,0,3,32,0,1,0
,Trevor Zins,St. Thomas,D,Jr,35,3,8,11,0.3143,18,65,2,1,0,-26,62,0,0,
,Brendan Hamblet,Bentley,F,Sr,35,4,7,11,0.3143,14,42,0,1,0,-14,18,223,282,44.2
,Alec Cicero,Holy Cross,F,So,35,4,7,11,0.3143,23,60,1,2,0,-4,21,1,6,14.3
,Cole Krygier,Michigan State,D,Sr,35,4,7,11,0.3143,72,59,0,0,0,-9,51,0,0,
,Alex Peterson,Holy Cross,F,Jr,35,2,9,11,0.3143,34,68,0,0,0,-20,15,188,186,50.3
,Jeremie Bucheler,Northeastern,D,Jr,35,1,10,11,0.3143,14,27,0,0,0,21,28,0,0,
,Baker Shore,Harvard,F,Sr,35,5,6,11,0.3143,22,33,0,0,0,3,13,275,260,51.4
,Brian Hawkinson,Colorado College,F,Sr,35,5,6,11,0.3143,10,47,0,2,0,-5,31,32,36,47.1
,Max Kaufman,Boston University,F,Sr,34,6,5,11,0.3235,12,47,1,0,0,5,24,9,12,42.9
,Mark Estapa,Michigan,F,Fr,34,2,9,11,0.3235,45,49,0,0,0,10,7,11,10,52.4
,Jack Donato,Harvard,F,Sr,34,8,3,11,0.3235,6,41,2,0,0,3,17,1,1,50
,Nolan Renwick,Maine,F,Fr,33,4,7,11,0.3333,14,48,0,1,0,-14,21,91,99,47.9
,Harrison Scott,Bentley,F,Fr,33,4,7,11,0.3333,22,56,0,1,1,1,20,176,181,49.3
,Brian Chambers,Mass.-Lowell,F,Jr,33,3,8,11,0.3333,10,41,0,1,0,7,8,56,53,51.4
,Jimmy Glynn,Omaha,F,So,33,5,6,11,0.3333,29,37,1,0,1,5,17,166,233,41.6
,Tim Rego,Cornell,D,So,32,2,9,11,0.3438,6,29,0,0,0,4,22,0,0,
,Jake Witkowski,Canisius,F,Sr,32,5,6,11,0.3438,14,45,1,0,0,6,19,2,1,66.7
,Cody Laskosky,RIT,F,So,32,3,8,11,0.3438,22,54,1,0,0,-3,9,1,0,100
,Will Zapernick,Vermont,F,So,32,5,6,11,0.3438,12,53,2,1,0,-4,13,17,12,58.6
,Justin Cole,American Int'l,F,Sr,32,1,10,11,0.3438,4,49,0,0,0,3,15,2,7,22.2
,PJ Marrocco,Long Island,F,Jr,32,7,4,11,0.3438,19,83,0,0,0,-7,18,4,4,50
,Ryan O'Reilly,Arizona State,F,So,31,6,5,11,0.3548,4,62,4,0,0,-9,7,0,3,0
,Carson Musser,Long Island,D,Sr,31,4,7,11,0.3548,36,51,0,3,0,-11,69,1,0,100
,Pito Walton,Princeton,D,Jr,31,4,7,11,0.3548,18,60,0,2,0,-19,41,0,1,0
,Ondrej Trejbal,St. Cloud State,D,Jr,31,2,9,11,0.3548,8,29,0,0,1,8,16,0,0,
,Jeff Losurdo,Dartmouth,F,Sr,31,6,5,11,0.3548,16,46,1,2,0,-9,29,2,5,28.6
,Nick Capone,Connecticut,F,So,31,4,7,11,0.3548,28,38,0,0,0,0,27,30,40,42.9
,Lars Rodne,Niagara,F,Fr,30,5,6,11,0.3667,4,44,1,0,0,-9,13,0,1,0
,Justin Pearson,Yale,F,Sr,30,3,8,11,0.3667,24,105,0,0,0,-13,6,3,3,50
,Logan Cockerill,Boston University,F,Sr,30,5,6,11,0.3667,8,47,3,2,0,-4,20,15,15,50
,Mark Paolini,Princeton,D,Sr,29,2,9,11,0.3793,16,49,1,1,0,-7,27,0,0,
,Carson Dyck,Penn State,F,Fr,29,1,10,11,0.3793,16,24,0,0,0,-2,16,140,134,51.1
,Adam Dawe,Maine,F,Sr,28,6,5,11,0.3929,21,50,1,3,0,-11,11,45,56,44.6
,Niklas Allain,Yale,F,So,28,4,7,11,0.3929,73,40,0,0,1,2,12,172,229,42.9
,Benito Posa,Lake Superior,F,So,26,5,6,11,0.4231,24,30,0,1,0,-1,5,1,1,50
,Demetrios Koumontzis,Arizona State,F,Sr,23,4,7,11,0.4783,18,36,1,0,0,7,15,31,29,51.7
,Kaleb Ergang,Ferris State,F,Fr,21,5,6,11,0.5238,17,21,1,1,0,4,7,0,0,
,Kevin Lombardi,Sacred Heart,F,Jr,18,5,6,11,0.6111,6,50,0,0,1,8,5,3,1,75
649,Darian Gotz,Minnesota-Duluth,D,So,42,2,8,10,0.2381,34,47,1,0,0,9,63,0,0,
,Matt Choupani,Northeastern,F,Fr,39,6,4,10,0.2564,8,81,1,1,1,6,18,3,4,42.9
,Tyler Kleven,North Dakota,D,So,38,7,3,10,0.2632,93,80,3,0,0,16,50,0,0,
,Nate Knoepke,Omaha,D,Sr,38,1,9,10,0.2632,14,36,0,0,0,8,50,0,0,
,Cullen Ferguson,Union,D,Fr,37,0,10,10,0.2703,22,56,0,0,0,-10,35,0,0,
,Dominick Mersch,Wisconsin,F,Sr,37,5,5,10,0.2703,43,69,1,0,1,-9,27,202,224,47.4
,Luc Salem,St. Lawrence,D,So,37,2,8,10,0.2703,14,61,0,0,0,-13,25,0,0,
,Paul Maust,Mercyhurst,F,Jr,37,4,6,10,0.2703,26,51,2,0,0,-10,34,0,0,
,Michael Karow,Michigan Tech,D,Gr,37,2,8,10,0.2703,26,50,1,0,0,12,55,1,1,50
,Nolan Sawchuk,St. Thomas,D,Jr,36,1,9,10,0.2778,10,32,0,0,0,-28,52,0,0,
,Lucas Coon,Air Force,F,Fr,36,5,5,10,0.2778,10,45,0,1,0,-11,12,13,28,31.7
,Colin Felix,Massachusetts,D,Sr,36,2,8,10,0.2778,30,48,1,0,0,-3,23,0,0,
,Luke Mobley,Clarkson,F,So,36,0,10,10,0.2778,54,43,0,0,0,3,27,244,224,52.1
,Hunter Sansbury,Sacred Heart,D,Fr,36,0,10,10,0.2778,18,63,0,0,0,2,63,1,0,100
,Brock Bremer,Omaha,F,So,35,4,6,10,0.2857,18,52,1,2,0,-8,11,0,1,0
,Jon McDonald,Mass.-Lowell,D,Sr,35,1,9,10,0.2857,10,44,0,1,0,3,46,0,0,
,Patrick Cozzi,Colorado College,F,Jr,35,2,8,10,0.2857,4,29,0,0,0,-6,17,1,2,33.3
,Jackson Jutting,Colorado College,F,So,35,3,7,10,0.2857,12,38,1,0,0,-1,8,168,180,48.3
,Eric Cooley,Ohio State,F,Sr,35,5,5,10,0.2857,4,34,1,0,0,2,16,2,9,18.2
,Eric Gotz,Michigan Tech,D,Sr,35,4,6,10,0.2857,4,55,0,1,0,-6,29,0,1,0
,Michael Hodge,Union,F,Fr,34,5,5,10,0.2941,12,40,1,2,0,-15,7,0,1,0
,Dylan Moulton,Miami,D,So,34,3,7,10,0.2941,18,40,0,2,0,-12,45,0,0,
,Isac Jonsson,Mass.-Lowell,D,Fr,33,0,10,10,0.303,4,38,0,0,0,14,29,0,0,
,Dawson Tritt,Lake Superior,F,Fr,33,4,6,10,0.303,14,22,1,1,0,2,19,26,23,53.1
,Justin Janicke,Notre Dame,F,Fr,33,2,8,10,0.303,31,26,0,0,0,6,4,0,0,
,Will Riedell,Ohio State,D,Sr,33,3,7,10,0.303,31,50,1,2,0,7,50,0,0,
,Troy Conzo,Sacred Heart,F,Sr,33,3,7,10,0.303,10,40,1,0,0,9,21,193,255,43.1
,Simon Jellus,Vermont,F,Fr,32,5,5,10,0.3125,14,37,0,2,0,-4,9,190,162,54
,Harrison Markell,Dartmouth,D,Sr,32,2,8,10,0.3125,8,26,0,1,0,-6,50,0,1,0
,Tim Piechowski,St. Thomas,F,Fr,32,5,5,10,0.3125,8,43,0,0,1,-20,18,200,250,44.4
,Ryan Lautenbach,Massachusetts,F,Fr,31,3,7,10,0.3226,2,57,1,0,0,-5,5,2,0,100
,Jake Flynn,Connecticut,D,Jr,31,2,8,10,0.3226,12,53,1,1,0,-2,40,0,0,
,Connor Gregga,Minnesota State,F,So,31,6,4,10,0.3226,12,28,0,0,0,8,9,0,0,
,Ethan Leyh,Quinnipiac,F,Jr,31,3,7,10,0.3226,24,53,2,0,0,10,8,41,23,64.1
,Jack Olmstead,Miami,F,Sr,30,5,5,10,0.3333,8,25,0,0,0,-11,6,12,8,60
,Daniel DiGrande,Canisius,F,Sr,30,6,4,10,0.3333,42,47,2,2,0,-1,17,0,0,
,Ryan O'Connell,Ohio State,D,Sr,30,0,10,10,0.3333,10,24,0,0,0,12,50,0,1,0
,Nick Zabaneh,Boston University,F,So,30,1,9,10,0.3333,14,46,0,0,0,-2,9,135,154,46.7
,Jake Harris,Brown,F,Sr,30,3,7,10,0.3333,8,27,0,1,0,-8,14,24,40,37.5
,Matt Koethe,Alaska,F,So,30,2,8,10,0.3333,20,57,0,0,0,5,5,2,1,66.7
,Noah de la Durantaye,Princeton,D,Fr,28,3,7,10,0.3571,8,46,0,1,0,-12,26,1,0,100
,Joe Leahy,Vermont,D,Jr,27,2,8,10,0.3704,12,54,0,1,0,3,17,0,0,
,Jaxon Nelson,Minnesota,F,Jr,26,6,4,10,0.3846,17,55,0,4,0,-4,20,201,166,54.8
,Luke Tuch,Boston University,F,So,26,6,4,10,0.3846,16,59,2,2,0,10,15,7,4,63.6
,Chris Pappas,St. Lawrence,F,Fr,26,2,8,10,0.3846,6,21,1,0,0,-2,11,2,1,66.7
,Teddy Wooding,Yale,F,Jr,24,6,4,10,0.4167,2,42,2,0,0,-2,10,22,28,44
,Finn Evans,Princeton,F,Sr,24,6,4,10,0.4167,15,50,0,1,0,0,7,1,6,14.3
,Owen Cole,Mass.-Lowell,F,Fr,22,3,7,10,0.4545,0,29,0,0,1,6,4,12,18,40
697,Carter Loney,Minnesota-Duluth,F,Fr,42,3,6,9,0.2143,17,42,0,1,0,4,29,182,288,38.7
,Tommy Miller,Northeastern,D,Sr,39,1,8,9,0.2308,12,34,1,0,0,5,58,1,0,100
,Eamon Powell,Boston College,D,So,38,0,9,9,0.2368,4,30,0,0,0,4,40,0,0,
,Cooper Moore,North Dakota,D,So,38,2,7,9,0.2368,49,56,0,2,0,2,52,0,0,
,Ty Farmer,Massachusetts,D,Sr,36,1,8,9,0.25,24,32,0,0,0,14,24,0,0,
,Jacob Quillan,Quinnipiac,F,Fr,36,2,7,9,0.25,24,43,0,0,0,10,7,30,20,60
,Nic Belpedio,Colgate,D,Fr,36,4,5,9,0.25,16,52,0,0,0,1,30,1,0,100
,Rourke Russell,Sacred Heart,D,Sr,36,2,7,9,0.25,26,49,0,0,0,-6,50,5,2,71.4
,Jake Felker,Army,F,So,35,2,7,9,0.2571,2,41,1,0,0,2,23,185,181,50.5
,Liam Malmquist,Wisconsin,F,Fr,35,1,8,9,0.2571,4,52,0,0,0,-11,4,13,11,54.2
,Mitchell Oliver,Lake Superior,D,Sr,35,3,6,9,0.2571,48,58,2,2,0,-5,29,0,0,
,Jordan Steinmetz,St. Lawrence,F,Jr,35,5,4,9,0.2571,26,37,0,0,0,-7,40,227,282,44.6
,Antti Tuomisto,Denver,D,So,35,1,8,9,0.2571,21,60,0,1,0,20,32,0,0,
,Jake Durflinger,Merrimack,F,Sr,34,3,6,9,0.2647,18,71,1,0,0,-4,15,0,0,
,Jake Joffe,RIT,F,Sr,34,5,4,9,0.2647,10,47,0,0,0,-10,9,1,0,100
,Roberts Kalkis,Alaska,D,Jr,33,3,6,9,0.2727,33,40,0,1,0,-14,30,1,0,100
,Josh Luedtke,St. Cloud State,D,Fr,33,3,6,9,0.2727,16,44,1,0,1,17,17,0,0,
,Zach Kaiser,Mass.-Lowell,F,Jr,33,4,5,9,0.2727,12,55,1,0,0,9,16,61,67,47.7
,Josef Mysak,Niagara,D,So,32,2,7,9,0.2813,18,41,0,2,0,-4,13,0,1,0
,Nick Seitz,Princeton,F,Jr,31,3,6,9,0.2903,14,59,1,0,1,-5,5,0,1,0
,James Marooney,Ohio State,D,Jr,31,1,8,9,0.2903,33,30,0,0,0,14,45,0,0,
,Jack Judson,Arizona State,D,Jr,31,0,9,9,0.2903,18,34,0,0,0,5,25,0,0,
,Zack Bross,Long Island,F,Sr,31,4,5,9,0.2903,14,47,0,0,0,-5,17,118,95,55.4
,Reilly Connors,Yale,F,So,30,4,5,9,0.3,33,41,0,0,0,0,21,104,149,41.1
,Adam Pitters,Bowling Green,F,Jr,30,3,6,9,0.3,28,26,1,0,0,-7,6,96,106,47.5
,Brett Bliss,Brown,D,Fr,30,2,7,9,0.3,18,56,0,1,0,-11,32,0,0,
,Chase Bradley,Connecticut,F,Fr,29,4,5,9,0.3103,14,60,1,0,0,5,19,0,2,0
,Jordan Di Cicco,Long Island,D,So,29,1,8,9,0.3103,12,37,0,1,0,-4,18,0,0,
,Thomas Daskas,Miami,F,So,29,4,5,9,0.3103,16,29,0,1,0,-5,13,87,110,44.2
,Jack Quinn,Long Island,F,So,28,4,5,9,0.3214,21,30,0,0,0,0,8,0,1,0
,Joey Matthews,Canisius,D,Sr,28,2,7,9,0.3214,6,33,0,2,0,-8,53,0,1,0
,Mike Posma,Boston College,F,Fr,28,3,6,9,0.3214,27,48,0,0,0,-9,11,43,60,41.7
,Hampus Rydqvist,Miami,D,So,28,6,3,9,0.3214,14,49,1,2,0,0,52,3,1,75
,Ethan Scardina,Bowling Green,F,So,27,5,4,9,0.3333,8,43,0,1,0,-8,13,161,212,43.2
,Matt Copponi,Merrimack,F,Fr,25,3,6,9,0.36,14,28,1,1,0,0,13,34,37,47.9
,Conner Hutchison,Sacred Heart,D,Fr,25,3,6,9,0.36,8,41,0,1,0,-1,11,0,0,
,Michael Regush,Miami,F,Sr,24,3,6,9,0.375,16,41,0,2,0,-13,10,148,139,51.6
,Joey Sofo,St. Thomas,F,Sr,24,3,6,9,0.375,2,31,0,1,0,-13,4,0,1,0
,Andrew Garby,Army,D,Fr,23,1,8,9,0.3913,10,15,1,0,0,-4,22,0,0,
,Justin Ertel,Cornell,F,Fr,23,1,8,9,0.3913,10,22,0,0,0,5,6,10,8,55.6
,Cory Babichuk,Vermont,D,So,22,1,8,9,0.4091,25,53,1,1,0,-10,14,0,0,
,William Dineen,Yale,F,Fr,22,5,4,9,0.4091,21,51,1,4,0,-15,18,259,241,51.8
,Brett Chorske,Colorado College,F,Fr,21,4,5,9,0.4286,10,22,0,3,0,-6,4,0,2,0
,Steven Ipri,Mercyhurst,F,Sr,21,3,6,9,0.4286,41,30,0,0,1,-8,7,158,145,52.1
,Chrystopher Collin,Bowling Green,F,So,20,4,5,9,0.45,75,43,2,0,0,3,4,0,0,
,Gavin Hain,North Dakota,F,Sr,18,6,3,9,0.5,18,27,1,1,1,-4,12,1,0,100
743,Marcus Chorney,Quinnipiac,D,Sr,42,3,5,8,0.1905,12,51,0,0,0,15,34,0,0,
,Lauri Sertti,RPI,D,So,40,2,6,8,0.2,59,39,1,1,0,-7,35,0,0,
,Brad Johnson,Bemidji State,D,Sr,39,2,6,8,0.2051,53,47,0,0,0,-2,57,0,0,
,Kyle Looft,Bemidji State,D,Jr,39,3,5,8,0.2051,46,47,0,0,0,-4,54,0,0,
,Cedric Fiedler,Western Michigan,D,So,39,0,8,8,0.2051,26,37,0,0,0,0,28,0,0,
,Devon Daniels,Mercyhurst,D,Sr,38,2,6,8,0.2105,29,44,0,0,0,-1,42,0,0,
,Paul DeNaples,Penn State,D,Sr,38,2,6,8,0.2105,29,45,1,0,0,12,60,0,0,
,Gianfranco Cassaro,RIT,D,Jr,38,3,5,8,0.2105,29,52,0,1,0,-9,24,0,0,
,Aidan Hreschuk,Boston College,D,Fr,37,1,7,8,0.2162,23,37,0,0,0,9,34,0,0,
,Jere Vaisanen,Bemidji State,F,Fr,37,6,2,8,0.2162,8,44,1,3,0,-7,6,70,94,42.7
,Ben Brinkman,Minnesota,D,Sr,37,1,7,8,0.2162,23,23,0,0,0,7,41,0,1,0
,Jagger Joshua,Michigan State,F,Jr,36,2,6,8,0.2222,68,56,0,1,0,-12,32,47,64,42.3
,Jon Hill,Niagara,F,Sr,36,2,6,8,0.2222,33,51,1,0,0,-8,18,1,3,25
