Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%,Season,Pos_Group,PtGm_pct,G_pct,A_pct,Shots_pct,PPG_pct,SHG_pct,+/-_pct,Blk_pct,FO_pct,Elite
Teddy Lagerbäck,Miami,F,Jr,21.0,1.0,1.0,2.0,0.0952,12.0,15.0,0.0,0.0,0.0,-5.0,6.0,0.0,0.0,,2023-24,F,10.615079365079366,18.551587301587304,13.095238095238097,16.220238095238095,26.884920634920633,42.410714285714285,26.58730158730159,24.25595238095238,,False
Ben Schultheis,Ferris State,D,Sr,21.0,0.0,2.0,2.0,0.0952,6.0,20.0,0.0,0.0,0.0,-8.0,22.0,1.0,1.0,50.0,2023-24,D,21.209386281588447,16.335740072202164,25.180505415162457,29.51263537906137,37.274368231046935,47.92418772563177,15.974729241877256,36.371841155234655,60.43956043956044,False
Tyler DesRochers,Mercyhurst,D,Fr,21.0,0.0,2.0,2.0,0.0952,10.0,17.0,0.0,0.0,0.0,-9.0,20.0,0.0,0.0,,2023-24,D,21.209386281588447,16.335740072202164,25.180505415162457,24.368231046931406,37.274368231046935,47.92418772563177,12.906137184115524,32.581227436823106,,False
Casey Aman,Penn State,D,Fr,20.0,1.0,1.0,2.0,0.1,2.0,12.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,100.0,2023-24,D,21.750902527075812,41.7870036101083,16.60649819494585,17.779783393501805,37.274368231046935,47.92418772563177,64.8014440433213,26.173285198555956,85.16483516483517,False
Cole Galata,Sacred Heart,F,Fr,20.0,0.0,2.0,2.0,0.1,4.0,10.0,0.0,0.0,0.0,-8.0,8.0,0.0,0.0,,2023-24,F,11.30952380952381,6.597222222222222,21.279761904761905,11.408730158730158,26.884920634920633,42.410714285714285,14.285714285714285,32.88690476190476,,False
Stephen Willey,Army,F,So,20.0,1.0,1.0,2.0,0.1,0.0,22.0,0.0,0.0,0.0,-7.0,6.0,2.0,0.0,100.0,2023-24,F,11.30952380952381,18.551587301587304,13.095238095238097,23.660714285714285,26.884920634920633,42.410714285714285,17.807539682539684,24.25595238095238,97.01583434835567,False
Levi Stauber,Michigan Tech,F,Jr,20.0,1.0,1.0,2.0,0.1,4.0,14.0,0.0,0.0,0.0,1.0,6.0,32.0,47.0,40.5,2023-24,F,11.30952380952381,18.551587301587304,13.095238095238097,15.228174603174601,26.884920634920633,42.410714285714285,62.5,24.25595238095238,33.61753958587089,False
Nolan FitzPatrick,Stonehill,F,So,20.0,1.0,1.0,2.0,0.1,15.0,8.0,0.0,0.0,0.0,-7.0,5.0,4.0,7.0,36.4,2023-24,F,11.30952380952381,18.551587301587304,13.095238095238097,9.1765873015873,26.884920634920633,42.410714285714285,17.807539682539684,20.33730158730159,27.28380024360536,False
Will Svenddal,Augustana,F,So,19.0,0.0,2.0,2.0,0.1053,8.0,7.0,0.0,0.0,0.0,-4.0,12.0,1.0,0.0,100.0,2023-24,F,12.103174603174603,6.597222222222222,21.279761904761905,7.986111111111111,26.884920634920633,42.410714285714285,32.39087301587302,52.976190476190474,97.01583434835567,False
Dominic Vidoli,Omaha,D,Gr,19.0,1.0,1.0,2.0,0.1053,6.0,18.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,,2023-24,D,22.20216606498195,41.7870036101083,16.60649819494585,25.63176895306859,37.274368231046935,47.92418772563177,69.94584837545126,16.335740072202164,,False
Tucker Ness,Arizona State,D,So,18.0,0.0,2.0,2.0,0.1111,60.0,8.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,,2023-24,D,23.736462093862816,16.335740072202164,25.180505415162457,13.628158844765343,37.274368231046935,47.92418772563177,58.30324909747292,23.465703971119133,,False
Alex Krause,Dartmouth,F,So,18.0,1.0,1.0,2.0,0.1111,15.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,2023-24,F,12.599206349206348,18.551587301587304,13.095238095238097,18.055555555555554,26.884920634920633,42.410714285714285,56.20039682539682,28.720238095238095,,False
Girts Silkalns,Mass.-Lowell,F,Fr,18.0,0.0,2.0,2.0,0.1111,6.0,25.0,0.0,0.0,0.0,-3.0,7.0,0.0,0.0,,2023-24,F,12.599206349206348,6.597222222222222,21.279761904761905,25.744047619047617,26.884920634920633,42.410714285714285,38.2936507936508,28.720238095238095,,False
William Troutwine,Holy Cross,D,Fr,18.0,0.0,2.0,2.0,0.1111,2.0,8.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,,2023-24,D,23.736462093862816,16.335740072202164,25.180505415162457,13.628158844765343,37.274368231046935,47.92418772563177,76.80505415162455,9.296028880866427,,False
David Sacco,Merrimack,F,Fr,18.0,1.0,1.0,2.0,0.1111,23.0,15.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,2023-24,F,12.599206349206348,18.551587301587304,13.095238095238097,16.220238095238095,26.884920634920633,42.410714285714285,68.45238095238095,16.418650793650794,6.760048721071864,False
Dane Montgomery,North Dakota,F,Jr,16.0,1.0,1.0,2.0,0.125,0.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0,2023-24,F,13.938492063492063,18.551587301587304,13.095238095238097,10.119047619047619,26.884920634920633,42.410714285714285,62.5,5.5059523809523805,97.01583434835567,False
Parker Lindauer,Maine,F,So,16.0,1.0,1.0,2.0,0.125,23.0,11.0,0.0,0.0,0.0,1.0,3.0,8.0,8.0,50.0,2023-24,F,13.938492063492063,18.551587301587304,13.095238095238097,12.847222222222221,26.884920634920633,42.410714285714285,62.5,12.450396825396826,61.510353227771006,False
Jacob Marti,Air Force,F,Sr,15.0,1.0,1.0,2.0,0.1333,21.0,9.0,0.0,0.0,0.0,-3.0,4.0,2.0,2.0,50.0,2023-24,F,15.079365079365079,18.551587301587304,13.095238095238097,10.119047619047619,26.884920634920633,42.410714285714285,38.2936507936508,16.418650793650794,61.510353227771006,False
Christian Sanda,Massachusetts,F,Gr,15.0,0.0,2.0,2.0,0.1333,4.0,5.0,0.0,0.0,0.0,-4.0,1.0,0.0,0.0,,2023-24,F,15.079365079365079,6.597222222222222,21.279761904761905,5.4563492063492065,26.884920634920633,42.410714285714285,32.39087301587302,5.5059523809523805,,False
Cade Alami,Arizona State,D,Sr,14.0,0.0,2.0,2.0,0.1429,16.0,10.0,0.0,0.0,0.0,-2.0,12.0,0.0,0.0,,2023-24,D,30.685920577617328,16.335740072202164,25.180505415162457,15.072202166064983,37.274368231046935,47.92418772563177,38.44765342960289,20.75812274368231,,False
Evan Orr,Michigan Tech,D,So,14.0,1.0,1.0,2.0,0.1429,2.0,12.0,0.0,0.0,0.0,-1.0,5.0,0.0,0.0,,2023-24,D,30.685920577617328,41.7870036101083,16.60649819494585,17.779783393501805,37.274368231046935,47.92418772563177,44.584837545126355,10.469314079422382,,False
Kolby Amici,Bentley,F,Fr,14.0,2.0,0.0,2.0,0.1429,6.0,11.0,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,,2023-24,F,16.418650793650794,28.125,4.365079365079365,12.847222222222221,26.884920634920633,42.410714285714285,44.09722222222222,16.418650793650794,,False
Will Richter,Yale,F,Fr,14.0,1.0,1.0,2.0,0.1429,0.0,11.0,0.0,0.0,0.0,-7.0,9.0,2.0,7.0,22.2,2023-24,F,16.418650793650794,18.551587301587304,13.095238095238097,12.847222222222221,26.884920634920633,42.410714285714285,17.807539682539684,37.648809523809526,15.286236297198538,False
Tyson Jugnauth,Wisconsin,D,So,13.0,0.0,2.0,2.0,0.1538,8.0,15.0,0.0,0.0,0.0,-2.0,10.0,0.0,0.0,,2023-24,D,33.12274368231047,16.335740072202164,25.180505415162457,21.299638989169676,37.274368231046935,47.92418772563177,38.44765342960289,18.050541516245488,,False
Tanyon Bajzer,Miami,F,Fr,12.0,0.0,2.0,2.0,0.1667,0.0,6.0,0.0,0.0,0.0,-4.0,3.0,0.0,0.0,,2023-24,F,19.047619047619047,6.597222222222222,21.279761904761905,6.746031746031746,26.884920634920633,42.410714285714285,32.39087301587302,12.450396825396826,,False
Trevor Smith,Army,F,So,12.0,1.0,1.0,2.0,0.1667,2.0,13.0,0.0,1.0,0.0,-13.0,1.0,0.0,1.0,0.0,2023-24,F,19.047619047619047,18.551587301587304,13.095238095238097,14.285714285714285,60.16865079365079,42.410714285714285,4.464285714285714,5.5059523809523805,6.760048721071864,False
Brendan Dumas,Sacred Heart,F,Fr,12.0,2.0,0.0,2.0,0.1667,18.0,8.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,,2023-24,F,19.047619047619047,28.125,4.365079365079365,9.1765873015873,26.884920634920633,42.410714285714285,44.09722222222222,9.077380952380953,,False
Matthew Boczar,Robert Morris,F,Fr,11.0,1.0,1.0,2.0,0.1818,0.0,7.0,0.0,0.0,0.0,-3.0,4.0,3.0,6.0,33.3,2023-24,F,20.982142857142858,18.551587301587304,13.095238095238097,7.986111111111111,26.884920634920633,42.410714285714285,38.2936507936508,16.418650793650794,23.50791717417783,False
Adam Jeffery,RIT,F,So,11.0,1.0,1.0,2.0,0.1818,4.0,18.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,,2023-24,F,20.982142857142858,18.551587301587304,13.095238095238097,19.047619047619047,26.884920634920633,42.410714285714285,80.35714285714286,9.077380952380953,,False
JoJo Tanaka-Campbell,Yale,F,So,11.0,1.0,1.0,2.0,0.1818,2.0,6.0,1.0,0.0,0.0,-4.0,3.0,1.0,1.0,50.0,2023-24,F,20.982142857142858,18.551587301587304,13.095238095238097,6.746031746031746,26.884920634920633,42.410714285714285,32.39087301587302,12.450396825396826,61.510353227771006,False
Brady Hunter,Merrimack,F,Fr,11.0,0.0,2.0,2.0,0.1818,2.0,7.0,0.0,0.0,0.0,-1.0,3.0,13.0,29.0,31.0,2023-24,F,20.982142857142858,6.597222222222222,21.279761904761905,7.986111111111111,26.884920634920633,42.410714285714285,50.09920634920635,12.450396825396826,20.46285018270402,False
Andrew Garby,Army,D,Jr,10.0,2.0,0.0,2.0,0.2,2.0,7.0,0.0,0.0,0.0,-3.0,10.0,0.0,0.0,,2023-24,D,43.682310469314075,60.37906137184116,5.956678700361011,12.364620938628159,37.274368231046935,47.92418772563177,32.851985559566785,18.050541516245488,,False
Evan Miller,RIT,F,Jr,10.0,0.0,2.0,2.0,0.2,4.0,7.0,0.0,0.0,0.0,-1.0,4.0,13.0,12.0,52.0,2023-24,F,23.313492063492063,6.597222222222222,21.279761904761905,7.986111111111111,26.884920634920633,42.410714285714285,50.09920634920635,16.418650793650794,69.54933008526187,False
Jakub Lewandowski,Bemidji State,F,Jr,9.0,1.0,1.0,2.0,0.2222,4.0,7.0,0.0,0.0,0.0,-3.0,4.0,0.0,0.0,,2023-24,F,26.28968253968254,18.551587301587304,13.095238095238097,7.986111111111111,26.884920634920633,42.410714285714285,38.2936507936508,16.418650793650794,,False
Viktor Hurtig,Michigan State,D,So,9.0,1.0,1.0,2.0,0.2222,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2023-24,D,49.36823104693141,41.7870036101083,16.60649819494585,14.440433212996389,37.274368231046935,47.92418772563177,58.30324909747292,2.3465703971119134,,False
Mick Frechette,Boston University,D,Fr,7.0,0.0,2.0,2.0,0.2857,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,,2023-24,D,64.16967509025271,16.335740072202164,25.180505415162457,7.039711191335741,37.274368231046935,47.92418772563177,64.8014440433213,8.032490974729242,,False
Michael Young,Princeton,F,Fr,7.0,1.0,1.0,2.0,0.2857,2.0,11.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,,2023-24,F,34.77182539682539,18.551587301587304,13.095238095238097,12.847222222222221,26.884920634920633,42.410714285714285,50.09920634920635,9.077380952380953,,False
Owen Baker,Michigan State,F,Fr,7.0,1.0,1.0,2.0,0.2857,15.0,8.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,38.1,2023-24,F,34.77182539682539,18.551587301587304,13.095238095238097,9.1765873015873,26.884920634920633,42.410714285714285,56.20039682539682,9.077380952380953,29.293544457978076,False
Griffin Jurecki,Michigan State,F,Fr,6.0,1.0,1.0,2.0,0.3333,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2023-24,F,41.07142857142857,18.551587301587304,13.095238095238097,9.1765873015873,26.884920634920633,42.410714285714285,56.20039682539682,5.5059523809523805,,False
Patriks Marcinkevics,Michigan Tech,F,Jr,5.0,1.0,1.0,2.0,0.4,4.0,5.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,,2023-24,F,51.19047619047619,18.551587301587304,13.095238095238097,5.4563492063492065,26.884920634920633,42.410714285714285,44.09722222222222,1.7857142857142856,,False
Cameron Ricotta,Mercyhurst,F,Fr,5.0,1.0,1.0,2.0,0.4,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,2023-24,F,51.19047619047619,18.551587301587304,13.095238095238097,6.746031746031746,26.884920634920633,42.410714285714285,68.45238095238095,5.5059523809523805,,False
Frankie Carogioiello,Miami,F,So,4.0,2.0,0.0,2.0,0.5,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2023-24,F,64.48412698412699,28.125,4.365079365079365,5.4563492063492065,26.884920634920633,42.410714285714285,56.20039682539682,1.7857142857142856,97.01583434835567,False
Eli Sebastian,Northeastern,F,Fr,32.0,0.0,1.0,1.0,0.0313,2.0,24.0,0.0,0.0,0.0,-12.0,9.0,42.0,51.0,45.2,2023-24,F,5.853174603174603,6.597222222222222,13.095238095238097,25.049603174603174,26.884920634920633,42.410714285714285,5.853174603174603,37.648809523809526,43.72716199756395,False
Trym Lokkeberg,Dartmouth,F,Jr,31.0,1.0,0.0,1.0,0.0323,8.0,10.0,0.0,0.0,0.0,-5.0,17.0,79.0,109.0,42.0,2023-24,F,6.001984126984127,18.551587301587304,4.365079365079365,11.408730158730158,26.884920634920633,42.410714285714285,26.58730158730159,73.75992063492063,36.297198538367844,False
Henry Nelson,Notre Dame,D,Fr,31.0,0.0,1.0,1.0,0.0323,42.0,39.0,0.0,0.0,0.0,-2.0,15.0,0.0,0.0,,2023-24,D,9.566787003610107,16.335740072202164,16.60649819494585,62.27436823104693,37.274368231046935,47.92418772563177,38.44765342960289,24.819494584837546,,False
Andy Moore,Northeastern,F,Fr,31.0,0.0,1.0,1.0,0.0323,12.0,11.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,2023-24,F,6.001984126984127,6.597222222222222,13.095238095238097,12.847222222222221,26.884920634920633,42.410714285714285,68.45238095238095,43.25396825396825,6.760048721071864,False
Caleb Huffman,Alaska-Anchorage,D,So,30.0,0.0,1.0,1.0,0.0333,57.0,27.0,0.0,0.0,0.0,-7.0,26.0,0.0,0.0,,2023-24,D,9.747292418772563,16.335740072202164,16.60649819494585,41.60649819494584,37.274368231046935,47.92418772563177,18.140794223826713,44.94584837545126,,False
Kieran O'Hearn,Yale,D,Jr,29.0,0.0,1.0,1.0,0.0345,36.0,16.0,0.0,0.0,0.0,-10.0,44.0,0.0,0.0,,2023-24,D,10.018050541516246,16.335740072202164,16.60649819494585,22.92418772563177,37.274368231046935,47.92418772563177,10.288808664259928,77.07581227436823,,False
Trevor Ledonne,Robert Morris,D,Sr,29.0,0.0,1.0,1.0,0.0345,43.0,31.0,0.0,0.0,0.0,-2.0,46.0,0.0,0.0,,2023-24,D,10.018050541516246,16.335740072202164,16.60649819494585,49.0072202166065,37.274368231046935,47.92418772563177,38.44765342960289,79.96389891696751,,False
Cam Knuble,Western Michigan,F,Sr,28.0,0.0,1.0,1.0,0.0357,4.0,16.0,0.0,0.0,0.0,0.0,7.0,17.0,18.0,48.6,2023-24,F,6.15079365079365,6.597222222222222,13.095238095238097,17.21230158730159,26.884920634920633,42.410714285714285,56.20039682539682,28.720238095238095,55.11571254567601,False
Brayden Morrison,Miami,F,Sr,26.0,0.0,1.0,1.0,0.0385,6.0,14.0,0.0,0.0,0.0,-5.0,7.0,0.0,0.0,,2023-24,F,6.25,6.597222222222222,13.095238095238097,15.228174603174601,26.884920634920633,42.410714285714285,26.58730158730159,28.720238095238095,,False
Duncan Ramsay,Vermont,D,Fr,26.0,0.0,1.0,1.0,0.0385,6.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,2023-24,D,10.288808664259928,16.335740072202164,16.60649819494585,12.364620938628159,37.274368231046935,47.92418772563177,51.44404332129964,16.335740072202164,,False
Jake Martin,Quinnipiac,D,So,25.0,0.0,1.0,1.0,0.04,0.0,7.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,,2023-24,D,10.649819494584838,16.335740072202164,16.60649819494585,12.364620938628159,37.274368231046935,47.92418772563177,69.94584837545126,16.335740072202164,,False
Tanner Rowe,Michigan,F,Fr,25.0,1.0,0.0,1.0,0.04,24.0,19.0,0.0,0.0,0.0,-3.0,10.0,28.0,35.0,44.4,2023-24,F,6.349206349206349,18.551587301587304,4.365079365079365,20.188492063492063,26.884920634920633,42.410714285714285,38.2936507936508,43.25396825396825,41.29110840438489,False
Brendan Wang,Princeton,D,So,25.0,0.0,1.0,1.0,0.04,8.0,19.0,0.0,0.0,0.0,-13.0,22.0,0.0,0.0,,2023-24,D,10.649819494584838,16.335740072202164,16.60649819494585,27.346570397111915,37.274368231046935,47.92418772563177,5.956678700361011,36.371841155234655,,False
Owen Forester,Yale,D,Fr,25.0,0.0,1.0,1.0,0.04,38.0,17.0,0.0,0.0,0.0,-4.0,17.0,0.0,0.0,,2023-24,D,10.649819494584838,16.335740072202164,16.60649819494585,24.368231046931406,37.274368231046935,47.92418772563177,27.617328519855594,27.617328519855594,,False
Josh Waters,Dartmouth,F,Sr,24.0,0.0,1.0,1.0,0.0417,16.0,14.0,0.0,0.0,0.0,-4.0,4.0,0.0,1.0,0.0,2023-24,F,6.4484126984126995,6.597222222222222,13.095238095238097,15.228174603174601,26.884920634920633,42.410714285714285,32.39087301587302,16.418650793650794,6.760048721071864,False
Tyler Nasca,Mercyhurst,D,So,24.0,0.0,1.0,1.0,0.0417,6.0,10.0,0.0,0.0,0.0,-4.0,22.0,1.0,0.0,100.0,2023-24,D,11.010830324909747,16.335740072202164,16.60649819494585,15.072202166064983,37.274368231046935,47.92418772563177,27.617328519855594,36.371841155234655,85.16483516483517,False
Jack Blake,Bowling Green,D,So,23.0,0.0,1.0,1.0,0.0435,4.0,13.0,0.0,0.0,0.0,-4.0,22.0,0.0,0.0,,2023-24,D,11.191335740072201,16.335740072202164,16.60649819494585,19.223826714801444,37.274368231046935,47.92418772563177,27.617328519855594,36.371841155234655,,False
Tom Gangl,Robert Morris,D,Fr,22.0,0.0,1.0,1.0,0.0455,6.0,13.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,,2023-24,D,11.462093862815886,16.335740072202164,16.60649819494585,19.223826714801444,37.274368231046935,47.92418772563177,73.55595667870037,22.292418772563177,,False
David Hejduk,Harvard,D,Fr,22.0,0.0,1.0,1.0,0.0455,8.0,11.0,0.0,0.0,0.0,-4.0,10.0,0.0,0.0,,2023-24,D,11.462093862815886,16.335740072202164,16.60649819494585,16.24548736462094,37.274368231046935,47.92418772563177,27.617328519855594,18.050541516245488,,False
Dean Bauchiero,Brown,F,So,21.0,1.0,0.0,1.0,0.0476,6.0,7.0,0.0,0.0,0.0,-8.0,6.0,0.0,0.0,,2023-24,F,6.597222222222222,18.551587301587304,4.365079365079365,7.986111111111111,26.884920634920633,42.410714285714285,14.285714285714285,24.25595238095238,,False
Tyrell Boucher,Northern Michigan,D,Jr,21.0,0.0,1.0,1.0,0.0476,4.0,13.0,0.0,0.0,0.0,-4.0,39.0,0.0,0.0,,2023-24,D,11.823104693140793,16.335740072202164,16.60649819494585,19.223826714801444,37.274368231046935,47.92418772563177,27.617328519855594,68.50180505415162,,False
Nathan Sullivan,RPI,F,Fr,21.0,0.0,1.0,1.0,0.0476,10.0,11.0,0.0,0.0,0.0,-10.0,7.0,1.0,2.0,33.3,2023-24,F,6.597222222222222,6.597222222222222,13.095238095238097,12.847222222222221,26.884920634920633,42.410714285714285,9.5734126984127,28.720238095238095,23.50791717417783,False
Jeff Hutchinson,Augustana,D,Fr,21.0,0.0,1.0,1.0,0.0476,6.0,16.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,,2023-24,D,11.823104693140793,16.335740072202164,16.60649819494585,22.92418772563177,37.274368231046935,47.92418772563177,51.44404332129964,48.46570397111913,,False
Nick O'Hanisain,Bowling Green,D,Fr,20.0,0.0,1.0,1.0,0.05,9.0,13.0,0.0,0.0,0.0,-1.0,10.0,0.0,0.0,,2023-24,D,12.093862815884476,16.335740072202164,16.60649819494585,19.223826714801444,37.274368231046935,47.92418772563177,44.584837545126355,18.050541516245488,,False
Nate Benoit,North Dakota,D,Fr,19.0,0.0,1.0,1.0,0.0526,4.0,10.0,0.0,0.0,0.0,-1.0,9.0,0.0,0.0,,2023-24,D,12.274368231046932,16.335740072202164,16.60649819494585,15.072202166064983,37.274368231046935,47.92418772563177,44.584837545126355,16.335740072202164,,False
Jordan Venegoni,Lake Superior,F,Jr,18.0,0.0,1.0,1.0,0.0556,8.0,18.0,0.0,0.0,0.0,-3.0,7.0,0.0,1.0,0.0,2023-24,F,6.894841269841271,6.597222222222222,13.095238095238097,19.047619047619047,26.884920634920633,42.410714285714285,38.2936507936508,28.720238095238095,6.760048721071864,False
Cameron Collins,Stonehill,F,So,18.0,0.0,1.0,1.0,0.0556,2.0,10.0,0.0,0.0,0.0,-13.0,12.0,68.0,104.0,39.5,2023-24,F,6.894841269841271,6.597222222222222,13.095238095238097,11.408730158730158,26.884920634920633,42.410714285714285,4.464285714285714,52.976190476190474,31.668696711327648,False
Jakob Peterson,Northern Michigan,D,So,18.0,0.0,1.0,1.0,0.0556,2.0,15.0,0.0,0.0,0.0,-3.0,17.0,0.0,0.0,,2023-24,D,12.996389891696749,16.335740072202164,16.60649819494585,21.299638989169676,37.274368231046935,47.92418772563177,32.851985559566785,27.617328519855594,,False
Christian Jimenez,Harvard,D,Jr,18.0,0.0,1.0,1.0,0.0556,12.0,23.0,0.0,0.0,0.0,-9.0,19.0,0.0,0.0,,2023-24,D,12.996389891696749,16.335740072202164,16.60649819494585,34.65703971119133,37.274368231046935,47.92418772563177,12.906137184115524,31.046931407942242,,False
Jase Sofo,St. Thomas,D,Fr,18.0,1.0,0.0,1.0,0.0556,14.0,12.0,1.0,0.0,0.0,-2.0,5.0,0.0,0.0,,2023-24,D,12.996389891696749,41.7870036101083,5.956678700361011,17.779783393501805,37.274368231046935,47.92418772563177,38.44765342960289,10.469314079422382,,False
Noah Quinn,Bemidji State,F,Fr,18.0,1.0,0.0,1.0,0.0556,10.0,10.0,0.0,0.0,0.0,-3.0,7.0,1.0,0.0,100.0,2023-24,F,6.894841269841271,18.551587301587304,4.365079365079365,11.408730158730158,26.884920634920633,42.410714285714285,38.2936507936508,28.720238095238095,97.01583434835567,False
Brady Egan,Clarkson,F,So,18.0,0.0,1.0,1.0,0.0556,2.0,10.0,0.0,0.0,0.0,-2.0,5.0,11.0,5.0,68.8,2023-24,F,6.894841269841271,6.597222222222222,13.095238095238097,11.408730158730158,26.884920634920633,42.410714285714285,44.09722222222222,20.33730158730159,92.44823386114494,False
Kevin Anderson,Princeton,F,So,17.0,1.0,0.0,1.0,0.0588,4.0,9.0,0.0,0.0,0.0,-5.0,4.0,41.0,27.0,60.3,2023-24,F,7.291666666666667,18.551587301587304,4.365079365079365,10.119047619047619,26.884920634920633,42.410714285714285,26.58730158730159,16.418650793650794,88.00243605359319,False
Tyler Dunbar,Colorado College,D,Fr,17.0,1.0,0.0,1.0,0.0588,8.0,19.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,,2023-24,D,13.628158844765343,41.7870036101083,5.956678700361011,27.346570397111915,37.274368231046935,47.92418772563177,58.30324909747292,16.335740072202164,,False
Nicholas Kent,Mercyhurst,D,So,16.0,0.0,1.0,1.0,0.0625,4.0,2.0,0.0,0.0,0.0,-6.0,18.0,0.0,0.0,,2023-24,D,14.169675090252706,16.335740072202164,16.60649819494585,5.234657039711191,37.274368231046935,47.92418772563177,20.216606498194945,29.332129963898918,,False
Finn Brown,RPI,F,So,16.0,0.0,1.0,1.0,0.0625,0.0,10.0,0.0,0.0,0.0,-1.0,7.0,0.0,0.0,,2023-24,F,7.5396825396825395,6.597222222222222,13.095238095238097,11.408730158730158,26.884920634920633,42.410714285714285,50.09920634920635,28.720238095238095,,False
Carter Rose,Clarkson,D,Fr,15.0,1.0,0.0,1.0,0.0667,4.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,2023-24,D,14.620938628158845,41.7870036101083,5.956678700361011,12.364620938628159,37.274368231046935,47.92418772563177,51.44404332129964,11.913357400722022,,False
Adam Cardona,Mass.-Lowell,D,Fr,15.0,1.0,0.0,1.0,0.0667,8.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,2023-24,D,14.620938628158845,41.7870036101083,5.956678700361011,13.628158844765343,37.274368231046935,47.92418772563177,58.30324909747292,16.335740072202164,22.52747252747253,False
Eric Huss,Army,F,Sr,15.0,0.0,1.0,1.0,0.0667,4.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,2023-24,F,7.787698412698413,6.597222222222222,13.095238095238097,17.21230158730159,26.884920634920633,42.410714285714285,56.20039682539682,9.077380952380953,,False
